Tweet_ID,Mentions
1444482335479681025,@AmorporMxico4
1444482339917033474,@pluredro
1444482342890913795,@David37938820
1444482342890913795,@MiguelDiazOK1
1444482347559178242,@elpaisamerica
1444482352105672709,@OzraeliAvi
1444482358569095170,@EconomicTimes
1444482361614381056,@NY1
1444482362830573568,@SkyNewsAust
1444482362830573568,@AnnastaciaMP
1444482372846514179,@FlyPilbara
1444482389024063488,@upmillers
1444482390441799687,@ValleyEric
1444482390441799687,@GoldenSeals
1444482390441799687,@tomgara
1444482390441799687,@davidfrum
1444482392442425345,@SKummerer
1444482408326172672,@AP
1444482411715121155,@AnnastaciaMP
1444482412046475269,@XjQ36
1444482413615194115,@LisaWilkinson
1444482421483782147,@DailyAtheist
1444482421483782147,@realDonaldTrump
1444482428110737413,@koichikawakami
1444482430472179714,@AP
1444482442585427969,@DocteurGonzo4
1444482443256422405,@palazzo214
1444482443256422405,@WHCOS
1444482443256422405,@united
1444482444946665472,@AnnastaciaMP
1444482450550243337,@sanadi37
1444482482481532935,@jsolomonReports
1444482485425819653,@iranpolicy
1444482485715410951,@meganoticiascl
1444482491935383558,@hodlonaut
1444482504245850115,@Yahoo
1444482504602238979,@PamelaBrownCNN
1444482504602238979,@EnesKanter
1444482507219550210,@Mippcivzla
1444482513930539017,@Real03313222
1444482516547637249,@BNODesk
1444482523317211137,@michaelmalice
1444482525531971588,@PeterHotez
1444482529411489796,@theage
1444482531429081093,@kylegriffin1
1444482538286714884,@OzraeliAvi
1444482549623844865,@KatonaFa
1444482567453958146,@ONUes
1444482596625424385,@jozefaski
1444482596625424385,@jonwertheim
1444482596625424385,@theage
1444482600567984129,@jsolomonReports
1444482604124626950,@CBCAlerts
1444482604124626950,@cbcnews
1444482605965930500,@Inadarkwood
1444482613150879749,@MinSaludCol
1444482617198333952,@JamesLectric
1444482617198333952,@PeterHotez
1444482617198333952,@BarackObama
1444482622017576960,@AP
1444482623108104194,@AnnastaciaMP
1444482629009543171,@dadoscovid
1444482634890027011,@BorisSanchez
1444482635657588750,@MinekoKia
1444482635657588750,@secuaz
1444482635657588750,@Elforolibreorg
1444482635657588750,@DeividHassel
1444482635657588750,@ManuelVegaMX
1444482635657588750,@GianinoGian
1444482635657588750,@VaneSiVal
1444482635657588750,@ShelzyMx
1444482635657588750,@NateHowl
1444482635657588750,@MexSinChairos
1444482635657588750,@LiberwolfLiber
1444482635657588750,@Flightradar38
1444482635657588750,@ricardorie2
1444482635657588750,@maurotimauroti
1444482635657588750,@blkalexmx
1444482635657588750,@estanislaojr
1444482635657588750,@JoDaSu85
1444482635657588750,@SapitoFifiWoWo
1444482635657588750,@DigiTesla75
1444482635657588750,@TQuedateencasa
1444482635657588750,@jo52170739
1444482635657588750,@elBarto
1444482635657588750,@bago62
1444482635657588750,@crucio22791848
1444482635657588750,@AnalystTyrion
1444482635657588750,@coyoacanleon
1444482635657588750,@napoleso
1444482635657588750,@alejand57047038
1444482635657588750,@mindjacket
1444482635657588750,@adnware
1444482635657588750,@Hijode100Padres
1444482635657588750,@pal4satenea
1444482635657588750,@Ciudadano215
1444482635657588750,@Gabbicharueda
1444482635657588750,@luisgaymor
1444482635657588750,@lorenmol19
1444482635657588750,@israelromero13
1444482635657588750,@ReporCerdo
1444482635657588750,@amigodeamlo0101
1444482635657588750,@Valenlicder
1444482635657588750,@GustavoCorCa
1444482635657588750,@MxSinChairos
1444482635657588750,@AztecPride
1444482635657588750,@Calvargi
1444482635657588750,@maria95747229
1444482635657588750,@maquilator
1444482635657588750,@Emisan10029731
1444482635657588750,@Mateo89165108
1444482635657588750,@bruxiablue
1444482653458075655,@KING5Seattle
1444482657241288704,@inquirerdotnet
