Tweet_ID
1311882685392936960
1311878589210652672
1311878611591458817
1311878682777182209
1311878683062304768
1311878687021768711
1311878687185350657
1311878706173030402
1311878711067783168
1311878808400658432
1311878828961067010
1311878897802317825
1311878916257263617
1311878951615291394
1311878986860040192
1311879013913161728
1311879017088323585
1311879073048666115
1311879090031472641
1311879094431170561
1311879106913501190
1311879107014135808
1311879119106387972
1311879125754236928
1311879176266428422
1311879181412773888
1311879193802633218
1311879226539364354
1311879238681681921
1311879266091503616
1311879291777413127
1311879298656202752
1311879305245450242
1311879323813580801
1311879362006986752
1311879366457126912
1311879375013384192
1311879395112484865
1311879420420866048
1311879423076032515
1311879425940615169
1311879465295806465
1311879485910900739
1311879501702410240
1311879553476751360
1311879575367020544
1311879585622040577
1311879612482252800
1311879613589712897
1311879685471641602
1311879700973715456
1311879739284623361
1311879764010033155
1311879783991701508
1311879809086226433
1311879831030689792
1311879847069782016
1311879859669471237
1311879918872154112
1311879979320463361
1311879982411636736
1311879985087631360
1311879989067825152
1311879990363844608
1311879993614626817
1311880009133502465
1311880010387664897
1311880013298511873
1311880074111533057
1311880151953666048
1311880153753161729
1311880187378761728
1311880211856723968
1311880229011419138
1311880232656343041
1311880249534226432
1311880280215445504
1311880326961156099
1311880335689314304
1311880363078225920
1311880384540483585
1311880384846626816
1311880391956013056
1311880399426068480
1311880417469853698
1311880435157266432
1311880497845460992
1311880552367247360
1311880553398898690
1311880564039987206
1311880566321508353
1311880603659202562
1311880618779856896
1311880700153327616
1311880758307500032
1311880925114966016
1311880928872943616
1311881028907139072
1311881074792947713
1311881082682441729
1311881090680926210
1311881128660221952
1311881129893326848
1311881136151441411
1311881172444561408
1311881264824287233
1311881278304780290
1311881282947878916
1311881316372185088
1311881344050495489
1311881345212116993
1311881382881382400
1311881386501042176
1311881441458884608
1311881472064794624
1311881545439997954
1311881602725797888
1311881740277833734
1311881794023829504
1311881813707563009
1311881831130816512
1311881836339945472
1311881874818490368
1311881927687901184
1311881984633835520
1311882016208621570
1311882042137808897
1311882075386056704
1311882088660967426
1311882134991392769
1311882204038004736
