"","V1","V2","V3","V4","total"
"636","2020",5,"28","@realDonaldTrump",116352
"637","2020",5,"28","@DjWalt",31998
"638","2020",5,"28","@JoeBiden",21246
"639","2020",5,"28","@BrianSimsPA",16991
"640","2020",5,"28","@briantylercohen",13811
"641","2020",5,"29","@danamoralesss",104297
"642","2020",5,"29","@jrnalll",76585
"643","2020",5,"29","@realDonaldTrump",69098
"644","2020",5,"29","@skaijackson",35423
"645","2020",5,"29","@SkyNews",27113
"646","2020",5,"30","@skaijackson",116700
"647","2020",5,"30","@fvrnandaa",74281
"648","2020",5,"30","@realDonaldTrump",35771
"649","2020",5,"30","@YoungDems4Trump",32167
"650","2020",5,"30","@whitneyhu",29341
"651","2020",5,"31","@ishathepoet",66814
"652","2020",5,"31","@beyabean",56393
"653","2020",5,"31","@AlexEdelman",55875
"654","2020",5,"31","@realDonaldTrump",29200
"655","2020",5,"31","@pasteldotz",26626
"656","2020",6,"1","@RealJamesWoods",36002
"657","2020",6,"1","@Iamujer",29227
"658","2020",6,"1","@realDonaldTrump",26652
"659","2020",6,"1","@robreiner",21430
"660","2020",6,"1","@nanaths",19118
"661","2020",6,"2","@MatthewACherry",86599
"662","2020",6,"2","@realDonaldTrump",41376
"663","2020",6,"2","@Tgiferb",35635
"664","2020",6,"2","@GrahamBrookie",34866
"665","2020",6,"2","@lakeeater",23424
"666","2020",6,"3","@Tgiferb",44636
"667","2020",6,"3","@Edomex",28933
"668","2020",6,"3","@realDonaldTrump",27745
"669","2020",6,"3","@jonfavs",23249
"670","2020",6,"3","@nerdybyptw",21584
"671","2020",6,"4","@mitsurutenma",64497
"672","2020",6,"4","@krixsna",31211
"673","2020",6,"4","@realDonaldTrump",25571
"674","2020",6,"4","@afrkml",20114
"675","2020",6,"4","@NYGovCuomo",12422
"676","2020",6,"5","@ryanjreilly",30035
"677","2020",6,"5","@realDonaldTrump",25233
"678","2020",6,"5","@nobodybutme32",24045
"679","2020",6,"5","@WesleyLowery",13933
"680","2020",6,"5","@MMarieSophie",13443
"681","2020",6,"6","@elonmusk",69534
"682","2020",6,"6","@realDonaldTrump",42810
"683","2020",6,"6","@nickwiger",36584
"684","2020",6,"6","@yarotrof",27088
"685","2020",6,"6","@DavidDTSS",20645
"686","2020",6,"7","@alanaauston",73817
"687","2020",6,"7","@nickwiger",52343
"688","2020",6,"7","@baabyyast",44784
"689","2020",6,"7","@realDonaldTrump",36133
"690","2020",6,"7","@lmantovani",31460
"691","2020",6,"8","@realDonaldTrump",44086
"692","2020",6,"8","@kynjoy",37635
"693","2020",6,"8","@parismills",25403
"694","2020",6,"8","@mmpadellan",21885
"695","2020",6,"8","@lopezobrador",20933
"696","2020",6,"9","@realDonaldTrump",60858
"697","2020",6,"9","@Sp00kyMeadow",38764
"698","2020",6,"9","@kynjoy",23849
"699","2020",6,"9","@DrJCoftheDC",21050
"700","2020",6,"9","@JoeBiden",18915
"701","2020",6,"10","@realDonaldTrump",48814
"702","2020",6,"10","@AsiaChloeBrown",47409
"703","2020",6,"10","@kyliesparks",38368
"704","2020",6,"10","@JoeBiden",29655
"705","2020",6,"10","@IngrahamAngle",25105
"706","2020",6,"11","@realDonaldTrump",54331
"707","2020",6,"11","@artisticatty",22723
"708","2020",6,"11","@champaaaaaa",20110
"709","2020",6,"11","@lopezobrador",19115
"710","2020",6,"11","@narendramodi",17563
"711","2020",6,"12","@realDonaldTrump",47582
"712","2020",6,"12","@wyabritt",40691
"713","2020",6,"12","@InigoAbellar",28403
"714","2020",6,"12","@JoeBiden",25694
"715","2020",6,"12","@diorslxt",23630
"716","2020",6,"13","@JudahTheSimp",74141
"717","2020",6,"13","@realDonaldTrump",36367
"718","2020",6,"13","@angelicaxval",34252
"719","2020",6,"13","@GRIERBOLUDO",29169
"720","2020",6,"13","@JoeBiden",27204
"721","2020",6,"14","@angelicaxval",110319
"722","2020",6,"14","@stevenzequ",82638
"723","2020",6,"14","@sheriantoinette",49492
"724","2020",6,"14","@SHNDY1312",44485
"725","2020",6,"14","@rhysblakely",38113
"726","2020",6,"15","@realDonaldTrump",103272
"727","2020",6,"15","@sheriantoinette",99307
"728","2020",6,"15","@stevenzequ",33261
"729","2020",6,"15","@JoeBiden",31463
"730","2020",6,"15","@RBReich",30520
"731","2020",6,"16","@mrgoya01",74980
"732","2020",6,"16","@realDonaldTrump",67394
"733","2020",6,"16","@MarcusRashford",30940
"734","2020",6,"16","@JoeBiden",29501
"735","2020",6,"16","@Mellazimen",26824
"736","2020",6,"17","@NlAMHMEALONE",40847
"737","2020",6,"17","@JhendersonJames",36851
"738","2020",6,"17","@realDonaldTrump",36602
"739","2020",6,"17","@DALIZZZL",35257
"740","2020",6,"17","@forensictoxguy",25064
"741","2020",6,"18","@realDonaldTrump",63270
"742","2020",6,"18","@Fayemous",46612
"743","2020",6,"18","@ajhisnandez",29923
"744","2020",6,"18","@jnguyen",29094
"745","2020",6,"18","@JoeBiden",27894
"746","2020",6,"19","@wewantMor",114172
"747","2020",6,"19","@Fayemous",65742
"748","2020",6,"19","@realDonaldTrump",60740
"749","2020",6,"19","@ASlavitt",29871
"750","2020",6,"19","@cloverlm",27817
"751","2020",6,"20","@demetriachavon",108476
"752","2020",6,"20","@bgluckman",69795
"753","2020",6,"20","@realDonaldTrump",65423
"754","2020",6,"20","@bettywinnn",41060
"755","2020",6,"20","@JoeBiden",36100
"756","2020",6,"21","@realDonaldTrump",93195
"757","2020",6,"21","@AOC",78999
"758","2020",6,"21","@riotwaltz",57676
"759","2020",6,"21","@bgluckman",35362
"760","2020",6,"21","@funder",28826
"761","2020",6,"22","@realDonaldTrump",134197
"762","2020",6,"22","@riotwaltz",41166
"763","2020",6,"22","@BeeGilly",35543
"764","2020",6,"22","@MissLeandra",29442
"765","2020",6,"22","@ProjectLincoln",22329
"766","2020",6,"23","@realDonaldTrump",128196
"767","2020",6,"23","@erictile",76850
"768","2020",6,"23","@SpookyAnarchist",39925
"769","2020",6,"23","@JoeBiden",38951
"770","2020",6,"23","@yogrishiramdev",37510
"771","2020",6,"24","@realDonaldTrump",93285
"772","2020",6,"24","@quincyhicks",50053
"773","2020",6,"24","@Carlos4PF",44046
"774","2020",6,"24","@f8th",28579
"775","2020",6,"24","@JEONSGOODE",26136
"776","2020",6,"25","@realDonaldTrump",101065
"777","2020",6,"25","@f8th",43714
"778","2020",6,"25","@DanRather",37331
"779","2020",6,"25","@JasmynBeKnowing",36518
"780","2020",6,"25","@ASlavitt",36432
"781","2020",6,"26","@realDonaldTrump",128924
"782","2020",6,"26","@BrianduNord",80022
"783","2020",6,"26","@DatMichCray",75982
"784","2020",6,"26","@JoeBiden",60213
"785","2020",6,"26","@ZackBornstein",52215
"786","2020",6,"27","@realDonaldTrump",108659
"787","2020",6,"27","@ZackBornstein",38782
"788","2020",6,"27","@f0lake",34869
"789","2020",6,"27","@DrRPNishank",30686
"790","2020",6,"27","@JoeBiden",27797
"791","2020",6,"28","@BrynnTannehill",102344
"792","2020",6,"28","@buhrooke",83531
"793","2020",6,"28","@realDonaldTrump",80275
"794","2020",6,"28","@7eandra",47966
"795","2020",6,"28","@ProjectLincoln",42355
"796","2020",6,"29","@BrynnTannehill",52288
"797","2020",6,"29","@realDonaldTrump",51077
"798","2020",6,"29","@FirstTryKai",45238
"799","2020",6,"29","@chloedontsurf",42641
"800","2020",6,"29","@NathanLerner",33675
"801","2020",6,"30","@realDonaldTrump",73755
"802","2020",6,"30","@chrisilluminati",28133
"803","2020",6,"30","@lookitstaylorrr",26234
"804","2020",6,"30","@drdavidsamadi",23349
"805","2020",6,"30","@NYGovCuomo",20880
"806","2020",7,"1","@realDonaldTrump",125033
"807","2020",7,"1","@SenorGuapo",36372
"808","2020",7,"1","@vanxessan",35493
"809","2020",7,"1","@LoveAndShalom",35210
"810","2020",7,"1","@stevenspohn",28021
"811","2020",7,"2","@realDonaldTrump",75397
"812","2020",7,"2","@kingdeficit",67178
"813","2020",7,"2","@jessismoree",42037
"814","2020",7,"2","@thesarahkelly",37125
"815","2020",7,"2","@ProjectLincoln",22479
"816","2020",7,"3","@realDonaldTrump",139282
"817","2020",7,"3","@drdavidsamadi",49736
"818","2020",7,"3","@VONN3K",46503
"819","2020",7,"3","@CNN",40252
"820","2020",7,"3","@ProjectLincoln",34195
"821","2020",7,"4","@realDonaldTrump",102402
"822","2020",7,"4","@DaniOliver",62577
"823","2020",7,"4","@drdavidsamadi",41524
"824","2020",7,"4","@CamealAshley",37784
"825","2020",7,"4","@platini954",33079
"826","2020",7,"5","@realDonaldTrump",76144
"827","2020",7,"5","@CoachJustice10",75769
"828","2020",7,"5","@CamealAshley",51220
"829","2020",7,"5","@drdavidsamadi",38771
"830","2020",7,"5","@wspieler",32934
"831","2020",7,"6","@realDonaldTrump",232251
"832","2020",7,"6","@EMRESUS",55961
"833","2020",7,"6","@bluskyz",45567
"834","2020",7,"6","@dejachanels",32534
"835","2020",7,"6","@NYGovCuomo",31902
"836","2020",7,"7","@realDonaldTrump",183196
"837","2020",7,"7","@valeriatapia",74439
"838","2020",7,"7","@W",37674
"839","2020",7,"7","@drdavidsamadi",31406
"840","2020",7,"7","@funder",25638
"841","2020",7,"8","@realDonaldTrump",174290
"842","2020",7,"8","@itsJeffTiedrich",41678
"843","2020",7,"8","@KyleKulinski",37127
"844","2020",7,"8","@ProjectLincoln",33514
"845","2020",7,"8","@drdavidsamadi",32375
"846","2020",7,"9","@realDonaldTrump",96439
"847","2020",7,"9","@KyleKulinski",43263
"848","2020",7,"9","@HeavenSentMel",42512
"849","2020",7,"9","@drdavidsamadi",31240
"850","2020",7,"9","@Noworriezzzz",30673
"851","2020",7,"10","@realDonaldTrump",66598
"852","2020",7,"10","@mhdksafa",51388
"853","2020",7,"10","@HeavenSentMel",44541
"854","2020",7,"10","@drdavidsamadi",23789
"855","2020",7,"10","@ProjectLincoln",21775
"856","2020",7,"11","@realDonaldTrump",53586
"857","2020",7,"11","@KatlynMarie06",52259
"858","2020",7,"11","@SrBachchan",49095
"859","2020",7,"11","@RealJamesWoods",37168
"860","2020",7,"11","@itspaolayoo",33618
"861","2020",7,"12","@realDonaldTrump",50744
"862","2020",7,"12","@SrBachchan",37758
"863","2020",7,"12","@AnimeVibxs",23468
"864","2020",7,"12","@juniorbachchan",22495
"865","2020",7,"12","@JoeBiden",20417
"866","2020",7,"13","@KILLBILLEVOL1",62788
"867","2020",7,"13","@realDonaldTrump",54608
"868","2020",7,"13","@bobabiss",48826
"869","2020",7,"13","@deadeyebrakeman",39314
"870","2020",7,"13","@gellowgene",38855
"871","2020",7,"14","@realDonaldTrump",68060
"872","2020",7,"14","@NYGovCuomo",61471
"873","2020",7,"14","@KILLBILLEVOL1",50455
"874","2020",7,"14","@ximenaxmartinez",34901
"875","2020",7,"14","@drdavidsamadi",34259
"876","2020",7,"15","@realDonaldTrump",78438
"877","2020",7,"15","@ampizzzle",52398
"878","2020",7,"15","@RealCandaceO",37880
"879","2020",7,"15","@SirMowwz",36122
"880","2020",7,"15","@lisalibrarian",35755
"881","2020",7,"16","@nyshuffler",62918
"882","2020",7,"16","@notjoss",50115
"883","2020",7,"16","@realDonaldTrump",40755
"884","2020",7,"16","@AliciaForina",31406
"885","2020",7,"16","@poregan",30957
"886","2020",7,"17","@Ixyaaa",59754
"887","2020",7,"17","@realDonaldTrump",59115
"888","2020",7,"17","@ProjectLincoln",52693
"889","2020",7,"17","@EmeraldRobinson",42249
"890","2020",7,"17","@SolomonPuryear",36749
"891","2020",7,"18","@realDonaldTrump",56859
"892","2020",7,"18","@drdavidsamadi",36048
"893","2020",7,"18","@lilmsawkward",35739
"894","2020",7,"18","@sayabhullar",31080
"895","2020",7,"18","@Nayellimarte",28518
"896","2020",7,"19","@realDonaldTrump",64141
"897","2020",7,"19","@briitogabiis",41938
"898","2020",7,"19","@drdavidsamadi",31232
"899","2020",7,"19","@mhdksafa",26494
"900","2020",7,"19","@RahulGandhi",26222
"901","2020",7,"20","@realDonaldTrump",99520
"902","2020",7,"20","@ProjectJosiee",54055
"903","2020",7,"20","@asaplocky",33910
"904","2020",7,"20","@JoeBiden",30102
"905","2020",7,"20","@JRehling",26488
"906","2020",7,"21","@realDonaldTrump",133773
"907","2020",7,"21","@EyePatchGuy",34070
"908","2020",7,"21","@NYGovCuomo",33751
"909","2020",7,"21","@ProjectLincoln",31800
"910","2020",7,"21","@drdavidsamadi",26821
"911","2020",7,"22","@migizikwe",88989
"912","2020",7,"22","@realDonaldTrump",78750
"913","2020",7,"22","@ProjectLincoln",41998
"914","2020",7,"22","@JoeBiden",31288
"915","2020",7,"22","@mumblesj",28975
"916","2020",7,"23","@realDonaldTrump",75829
"917","2020",7,"23","@BrettMau5",38246
"918","2020",7,"23","@ProjectLincoln",31694
"919","2020",7,"23","@gwallamagic",27927
"920","2020",7,"23","@JoeBiden",25769
"921","2020",7,"24","@realDonaldTrump",51948
"922","2020",7,"24","@BernieSanders",39947
"923","2020",7,"24","@RahulGandhi",28493
"924","2020",7,"24","@CNN",24601
"925","2020",7,"24","@ASlavitt",22653
"926","2020",7,"25","@BernieSanders",129830
"927","2020",7,"25","@realDonaldTrump",57832
"928","2020",7,"25","@alsoto7",56892
"929","2020",7,"25","@drdavidsamadi",36393
"930","2020",7,"25","@TristanTaylor88",35841
"931","2020",7,"26","@realDonaldTrump",79151
"932","2020",7,"26","@TheresaChapple",35767
"933","2020",7,"26","@KKMPutrajaya",33552
"934","2020",7,"26","@bugsyband",30544
"935","2020",7,"26","@alsoto7",25713
"936","2020",7,"27","@realDonaldTrump",74035
"937","2020",7,"27","@MateoMontana",35261
"938","2020",7,"27","@ASlavitt",34264
"939","2020",7,"27","@cl0uds9",28529
"940","2020",7,"27","@charliekirk11",28379
"941","2020",7,"28","@realDonaldTrump",103812
"942","2020",7,"28","@stellaimmanuel",61735
"943","2020",7,"28","@danaoneika",61075
"944","2020",7,"28","@ProjectLincoln",34196
"945","2020",7,"28","@BernieSanders",31267
"946","2020",7,"29","@realDonaldTrump",98299
"947","2020",7,"29","@drsimonegold",36301
"948","2020",7,"29","@OGLisaTurtle",33599
"949","2020",7,"29","@JoeBiden",27212
"950","2020",7,"29","@emchirinoo",26497
"951","2020",7,"30","@realDonaldTrump",129047
"952","2020",7,"30","@MikelJollett",42468
"953","2020",7,"30","@Bamarooski",31182
"954","2020",7,"30","@drsimonegold",30103
"955","2020",7,"30","@ItsRitz",26812
"956","2020",7,"31","@realDonaldTrump",110378
"957","2020",7,"31","@slothanova",52397
"958","2020",7,"31","@MikelJollett",35467
"959","2020",7,"31","@JoeBiden",25953
"960","2020",7,"31","@RespectableLaw",25684
"961","2020",8,"1","@realDonaldTrump",101307
"962","2020",8,"1","@dougmar",51025
"963","2020",8,"1","@maddieevelasco",36560
"964","2020",8,"1","@nytimes",33797
"965","2020",8,"1","@StrayKids",29674
"966","2020",8,"2","@realDonaldTrump",100727
"967","2020",8,"2","@omithewaffler",57242
"968","2020",8,"2","@IAMJADEJACKSON",55203
"969","2020",8,"2","@layc04",45851
"970","2020",8,"2","@lsabelladani",43779
"971","2020",8,"3","@realDonaldTrump",110673
"972","2020",8,"3","@forensictoxguy",39863
"973","2020",8,"3","@LilNasX",32592
"974","2020",8,"3","@ProjectLincoln",25380
"975","2020",8,"3","@AK3YN",22195
"976","2020",8,"4","@realDonaldTrump",107323
"977","2020",8,"4","@damsuran",40935
"978","2020",8,"4","@EscaflowneClown",33097
"979","2020",8,"4","@JoeBiden",31133
"980","2020",8,"4","@Nikhil09121",28874
"981","2020",8,"5","@realDonaldTrump",69231
"982","2020",8,"5","@adoraIbe",58080
"983","2020",8,"5","@th0tcouture",50867
"984","2020",8,"5","@priteshgandhimd",40715
"985","2020",8,"5","@AOC",29593
"986","2020",8,"6","@realDonaldTrump",62352
"987","2020",8,"6","@DrRPNishank",29657
"988","2020",8,"6","@rofnl",28526
"989","2020",8,"6","@LazyGinger",28132
"990","2020",8,"6","@NYGovCuomo",27000
"991","2020",8,"7","@realDonaldTrump",118920
"992","2020",8,"7","@ItsJustShay",43534
"993","2020",8,"7","@JoeBiden",37252
"994","2020",8,"7","@rofnl",28834
"995","2020",8,"7","@DWUhlfelderLaw",25236
"996","2020",8,"8","@realDonaldTrump",94843
"997","2020",8,"8","@peterbakernyt",27023
"998","2020",8,"8","@JoeBiden",25455
"999","2020",8,"8","@JackPosobiec",23886
"1000","2020",8,"8","@wisemanlhs",19455
"1001","2020",8,"9","@realDonaldTrump",53239
"1002","2020",8,"9","@JoeBiden",43268
"1003","2020",8,"9","@DrRPNishank",41462
"1004","2020",8,"9","@drdavidsamadi",30524
"1005","2020",8,"9","@mmpadellan",29119
"1006","2020",8,"10","@miriamh13",96246
"1007","2020",8,"10","@realdonaldtrump",67975
"1008","2020",8,"10","@rexchapman",50654
"1009","2020",8,"10","@wangseaver",44447
"1010","2020",8,"10","@drdavidsamadi",33362
"1011","2020",8,"11","@realdonaldtrump",67588
"1012","2020",8,"11","@joebiden",58259
"1013","2020",8,"11","@warofthesuburbs",42023
"1014","2020",8,"11","@paulsperry",27126
"1015","2020",8,"11","@customizemekey",23948
"1016","2020",8,"12","@realDonaldTrump",46278
"1017","2020",8,"12","@Mexaa",41720
"1018","2020",8,"12","@megswifelife",39069
"1019","2020",8,"12","@JoeBiden",32254
"1020","2020",8,"12","@bussey23",22333
"1021","2020",8,"13","@realDonaldTrump",58218
"1022","2020",8,"13","@DrRPNishank",42881
"1023","2020",8,"13","@tommobaess",34991
"1024","2020",8,"13","@oneuvakind",29304
"1025","2020",8,"13","@KamalaHarris",23564
"1026","2020",8,"14","@realDonaldTrump",78538
"1027","2020",8,"14","@BarackObama",55357
"1028","2020",8,"14","@micahhsic",45787
"1029","2020",8,"14","@Iyanii",41335
"1030","2020",8,"14","@KamalaHarris",37375
"1031","2020",8,"15","@realDonaldTrump",76470
"1032","2020",8,"15","@BarackObama",34927
"1033","2020",8,"15","@Philzadamz",27701
"1034","2020",8,"15","@highmynameisrae",25103
"1035","2020",8,"15","@drdavidsamadi",24050
"1036","2020",8,"16","@realDonaldTrump",52782
"1037","2020",8,"16","@DrRPNishank",39814
"1038","2020",8,"16","@jenhajcak",35397
"1039","2020",8,"16","@RepAdamSchiff",34115
"1040","2020",8,"16","@PawanKalyan",33449
"1041","2020",8,"17","@realDonaldTrump",43840
"1042","2020",8,"17","@DrRPNishank",40137
"1043","2020",8,"17","@BernieSanders",23622
"1044","2020",8,"17","@SandeepSaurav",22722
"1045","2020",8,"17","@advocatealakh",22241
"1046","2020",8,"18","@realDonaldTrump",91488
"1047","2020",8,"18","@plixx",35094
"1048","2020",8,"18","@NYGovCuomo",34541
"1049","2020",8,"18","@JoeBiden",34418
"1050","2020",8,"18","@BTStwt",31099
"1051","2020",8,"19","@realDonaldTrump",64390
"1052","2020",8,"19","@badmamiiiii",39544
"1053","2020",8,"19","@DrRPNishank",38716
"1054","2020",8,"19","@lickks",32841
"1055","2020",8,"19","@drdavidsamadi",30200
"1056","2020",8,"20","@DrRPNishank",55323
"1057","2020",8,"20","@TheRealHazz",53495
"1058","2020",8,"20","@realDonaldTrump",51290
"1059","2020",8,"20","@narendramodi",41684
"1060","2020",8,"20","@landryguillen",30889
"1061","2020",8,"21","@DrRPNishank",116165
"1062","2020",8,"21","@Swamy39",69134
"1063","2020",8,"21","@SandeepSaurav",56563
"1064","2020",8,"21","@DrTedros",55002
"1065","2020",8,"21","@AISAtweets",53898
"1066","2020",8,"22","@realDonaldTrump",72233
"1067","2020",8,"22","@DrRPNishank",71537
"1068","2020",8,"22","@DrTedros",71248
"1069","2020",8,"22","@Swamy39",61484
"1070","2020",8,"22","@yoyotrav",58174
"1071","2020",8,"23","@realDonaldTrump",133510
"1072","2020",8,"23","@DrTedros",85110
"1073","2020",8,"23","@AISAtweets",73080
"1074","2020",8,"23","@Swamy39",70999
"1075","2020",8,"23","@DrRPNishank",67850
"1076","2020",8,"24","@Swamy39",94606
"1077","2020",8,"24","@DrRPNishank",79952
"1078","2020",8,"24","@realDonaldTrump",79520
"1079","2020",8,"24","@narendramodi",60059
"1080","2020",8,"24","@LicypriyaK",55615
"1081","2020",8,"25","@narendramodi",130948
"1082","2020",8,"25","@LicypriyaK",103475
"1083","2020",8,"25","@realDonaldTrump",77978
"1084","2020",8,"25","@PMOIndia",62920
"1085","2020",8,"25","@DrRPNishank",59233
"1086","2020",8,"26","@LicypriyaK",96773
"1087","2020",8,"26","@narendramodi",62166
"1088","2020",8,"26","@DrRPNishank",54089
"1089","2020",8,"26","@RahulGandhi",40094
"1090","2020",8,"26","@EduMinOfIndia",38154
"1091","2020",8,"27","@LicypriyaK",67033
"1092","2020",8,"27","@jemelehill",64321
"1093","2020",8,"27","@narendramodi",63228
"1094","2020",8,"27","@KamalaHarris",56331
"1095","2020",8,"27","@DrRPNishank",47647
"1096","2020",8,"28","@LicypriyaK",81685
"1097","2020",8,"28","@JoeBiden",74802
"1098","2020",8,"28","@realDonaldTrump",60675
"1099","2020",8,"28","@narendramodi",57380
"1100","2020",8,"28","@UN",54780
"1101","2020",8,"29","@realDonaldTrump",69800
"1102","2020",8,"29","@JoeBiden",57414
"1103","2020",8,"29","@DrRPNishank",57031
"1104","2020",8,"29","@LicypriyaK",55860
"1105","2020",8,"29","@narendramodi",44141
"1106","2020",8,"30","@realDonaldTrump",71469
"1107","2020",8,"30","@clownlito",50752
"1108","2020",8,"30","@LWTPOLAROlD",45799
"1109","2020",8,"30","@LicypriyaK",44110
"1110","2020",8,"30","@narendramodi",37449
"1111","2020",8,"31","@JoeBiden",64520
"1112","2020",8,"31","@realDonaldTrump",57634
"1113","2020",8,"31","@clownlito",48075
"1114","2020",8,"31","@lois0112",42164
"1115","2020",8,"31","@LicypriyaK",35332
"1116","2020",9,"1","@moonriver365",85717
"1117","2020",9,"1","@PlainJanie",61957
"1118","2020",9,"1","@realDonaldTrump",49573
"1119","2020",9,"1","@JoeBiden",39563
"1120","2020",9,"1","@RealCandaceO",29599
"1121","2020",9,"2","@PMOIndia",86632
"1122","2020",9,"2","@realDonaldTrump",72624
"1123","2020",9,"2","@narendramodi",69229
"1124","2020",9,"2","@PiyushGoyal",58001
"1125","2020",9,"2","@JoeBiden",38110
"1126","2020",9,"3","@realDonaldTrump",160959
"1127","2020",9,"3","@LicypriyaK",39218
"1128","2020",9,"3","@NYGovCuomo",37152
"1129","2020",9,"3","@KyungLahCNN",30842
"1130","2020",9,"3","@RJXXIV",28629
"1131","2020",9,"4","@realDonaldTrump",73833
"1132","2020",9,"4","@RJXXIV",60870
"1133","2020",9,"4","@GEMINI",50930
"1134","2020",9,"4","@zornitsaxx",35004
"1135","2020",9,"4","@LocdWithNessa",29970
"1136","2020",9,"5","@BarackObama",53568
"1137","2020",9,"5","@realDonaldTrump",39952
"1138","2020",9,"5","@JoeBiden",29688
"1139","2020",9,"5","@AfterOrc",27107
"1140","2020",9,"5","@Abdulmir19",19238
"1141","2020",9,"6","@Abdulmir19",70596
"1142","2020",9,"6","@JoeBiden",52164
"1143","2020",9,"6","@realDonaldTrump",48346
"1144","2020",9,"6","@lalups",35368
"1145","2020",9,"6","@BarackObama",34494
"1146","2020",9,"7","@realDonaldTrump",92258
"1147","2020",9,"7","@505eunice",68395
"1148","2020",9,"7","@annikataraa",32602
"1149","2020",9,"7","@kaiseyo",29916
"1150","2020",9,"7","@ArokaWrite",29343
"1151","2020",9,"8","@realDonaldTrump",112223
"1152","2020",9,"8","@chancsmith",65229
"1153","2020",9,"8","@505eunice",25761
"1154","2020",9,"8","@Swamy39",23483
"1155","2020",9,"8","@quintabrunson",20370
"1156","2020",9,"9","@realDonaldTrump",98887
"1157","2020",9,"9","@KanganaTeam",69070
"1158","2020",9,"9","@JoeBiden",46035
"1159","2020",9,"9","@ProjectLincoln",44276
"1160","2020",9,"9","@katiejanee",39218
"1161","2020",9,"10","@realDonaldTrump",201575
"1162","2020",9,"10","@JoeBiden",93964
"1163","2020",9,"10","@KamalaHarris",36640
"1164","2020",9,"10","@ProjectLincoln",35339
"1165","2020",9,"10","@JackPosobiec",30611
"1166","2020",9,"11","@realDonaldTrump",136588
"1167","2020",9,"11","@JoeBiden",60641
"1168","2020",9,"11","@KamalaHarris",34508
"1169","2020",9,"11","@97Vercetti",30147
"1170","2020",9,"11","@Mediavenir",23709
"1171","2020",9,"12","@realDonaldTrump",66047
"1172","2020",9,"12","@BTStwt",35873
"1173","2020",9,"12","@RahulGandhi",32157
"1174","2020",9,"12","@DanRather",30966
"1175","2020",9,"12","@SteveMartinToGo",28095
"1176","2020",9,"13","@realDonaldTrump",115057
"1177","2020",9,"13","@NickHintonn",43276
"1178","2020",9,"13","@IamAfrodisiac",39831
"1179","2020",9,"13","@QueenKBonita",31227
"1180","2020",9,"13","@kneeyockartee",26798
"1181","2020",9,"14","@realDonaldTrump",77932
"1182","2020",9,"14","@florsles",45010
"1183","2020",9,"14","@arrozconitalia",38948
"1184","2020",9,"14","@GOPChairwoman",22914
"1185","2020",9,"14","@Mippcivzla",20596
"1186","2020",9,"15","@realDonaldTrump",72995
"1187","2020",9,"15","@KBSeauxluxe",59064
"1188","2020",9,"15","@NYGovCuomo",50033
"1189","2020",9,"15","@Sphiamia",49652
"1190","2020",9,"15","@JoeBiden",34794
"1191","2020",9,"16","@realDonaldTrump",90449
"1192","2020",9,"16","@TuckerCarlson",51520
"1193","2020",9,"16","@JoeBiden",41525
"1194","2020",9,"16","@AOC",34746
"1195","2020",9,"16","@donwinslow",33820
"1196","2020",9,"17","@JoeBiden",87640
"1197","2020",9,"17","@realDonaldTrump",69029
"1198","2020",9,"17","@EnzDeQuay",40858
"1199","2020",9,"17","@donmoyn",37804
"1200","2020",9,"17","@202natt",37152
"1201","2020",9,"18","@realDonaldTrump",113371
"1202","2020",9,"18","@JoeBiden",61277
"1203","2020",9,"18","@ProjectLincoln",42342
"1204","2020",9,"18","@CNN",35050
"1205","2020",9,"18","@saintfadumo",28822
"1206","2020",9,"19","@realDonaldTrump",44452
"1207","2020",9,"19","@sugaplumami",40541
"1208","2020",9,"19","@RealMattHousley",23768
"1209","2020",9,"19","@ChennaiIPL",22960
"1210","2020",9,"19","@simplydivine22",19172
"1211","2020",9,"20","@yagirlkat",48736
"1212","2020",9,"20","@sugaplumami",42014
"1213","2020",9,"20","@JupiterDreamCo",40117
"1214","2020",9,"20","@stridinstrider",39511
"1215","2020",9,"20","@realDonaldTrump",37970
"1216","2020",9,"21","@realDonaldTrump",36468
"1217","2020",9,"21","@abcdrih",36183
"1218","2020",9,"21","@yagirlkat",33502
"1219","2020",9,"21","@choibts2",31600
"1220","2020",9,"21","@kylegriffin1",31131
"1221","2020",9,"22","@BTStwt",77607
"1222","2020",9,"22","@realDonaldTrump",71065
"1223","2020",9,"22","@JoeBiden",62269
"1224","2020",9,"22","@unicefchief",61820
"1225","2020",9,"22","@NapsPartTime",35285
"1226","2020",9,"23","@btstwt",114002
"1227","2020",9,"23","@unicef",92832
"1228","2020",9,"23","@realdonaldtrump",60675
"1229","2020",9,"23","@unicefchief",59432
"1230","2020",9,"23","@bladehalll",47343
"1231","2020",9,"24","@Ibraofficial",159940
"1232","2020",9,"24","@BladeHalll",59272
"1233","2020",9,"24","@WITCHTRlALS",56775
"1234","2020",9,"24","@realDonaldTrump",39166
"1235","2020",9,"24","@imigrvnt",34027
"1236","2020",9,"25","@HypNADic",54743
"1237","2020",9,"25","@Ibraofficial",47376
"1238","2020",9,"25","@realDonaldTrump",41386
"1239","2020",9,"25","@GRAMMYMuseum",39955
"1240","2020",9,"25","@JoeBiden",28652
"1241","2020",9,"26","@JoeBiden",66710
"1242","2020",9,"26","@BELIFTLAB",41492
"1243","2020",9,"26","@ENHYPENmembers",37962
