Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1472763686834122758,chusicatriz,4,15,PER,0.9681
1472763686834122758,omicron,17,24,PER,1.0
1472763686867685384,estados unidos,26,40,LOC,0.9999
1472763686867685384,covid-19,87,95,MISC,0.9999
1472763687026970624,dc,4,6,ORG,0.9983
1472763687026970624,bucaramanga,7,18,LOC,0.9998
1472763687026970624,covid-19,74,82,MISC,0.9997
1472763687026970624,megamallcc,88,98,MISC,0.9199
1472763687026970624,bucaramanga,104,115,LOC,1.0
1472763687303852035,enelmundo,0,9,ORG,0.9834
1472763687303852035,sin camino a casa,12,41,MISC,1.0
1472763687303852035,ómicron de covid-19,217,236,MISC,0.9999
1472763687559577601,maduro,11,17,PER,0.9997
1472763688469680133,elsalvador,13,23,LOC,0.9544
1472763688469680133,covid19,61,68,MISC,0.9999
1472763688469680133,china,81,86,ORG,0.9956
1472763688469680133,secprensasv,132,143,ORG,0.9975
1472763688469680133,vacunascovid19,145,159,MISC,0.8535
1472763688784306178,guadalupe rubicel gómez nigenda,29,60,PER,0.9939
1472763688784306178,fiesta grande,74,87,MISC,0.9999
1472763688784306178,covid,128,133,MISC,0.9968
1472763688813674502,holanda,9,16,LOC,0.9999
1472763688813674502,covid19,61,68,MISC,0.9999
1472763689287790595,covid-19,26,34,MISC,0.9992
1472763689287790595,península de yucatán,65,85,LOC,0.9998
1472763689287790595,yucatán,87,94,LOC,0.9996
1472763689287790595,quintanaroo,146,157,LOC,0.8352
1472763689287790595,campeche,211,219,LOC,0.9998
1472763689333841925,clinicaguane,4,16,ORG,0.6763
1472763689333841925,covid-19,59,67,MISC,0.9999
1472763689514143745,covid19,113,120,MISC,0.9996
1472763689514143745,tudistanciaesmiderecho,124,146,MISC,0.9997
1472763689514143745,trabajamosportuseguridad,147,171,MISC,0.9995
1472763689673633792,carlos marín,3,15,PER,0.9999
1472763689673633792,il divo,29,36,ORG,0.9999
1472763689673633792,manchester,129,139,LOC,1.0
1472763689673633792,covid-19,154,162,MISC,0.9998
1472763689807790080,ómicron,36,43,MISC,0.9987
1472763689807790080,eu,70,72,LOC,0.9998
1472763689845415937,tuchel,0,6,PER,1.0
1472763689845415937,chelsea,68,75,ORG,0.9997
