Tweet_ID,Hastag
1462526930738200576,#antivax
1462526946022150152,#antivax
1462526980436463626,#antivax
1462526990196658185,#provax
1462526990196658185,#antivax
1462526990196658185,#ef
1462527544851324932,#lessangspurs
1462527552258551812,#antivax
1462527902000500740,#antivax
1462527907251773448,#BEAUJOLAISNOUVEAU2021
1462527907251773448,#ANTIVAX
1462528105294307338,#antivax
1462528254477279237,#antivax
1462528322387251204,#antivax
1462528402422915078,#antivax
1462528767054823436,#antivax
1462528800550445065,#antivax
1462528806808428552,#antivax
1462528829910618117,#antivax
1462529026875084805,#antivax
1462529487258763273,#antivax
1462529748806955008,#FlyEaglesFly
1462529875261149185,#antivax
1462530026260336645,#antivax
1462530227901505543,#Thierryisgevaccineerd
1462530271736209413,#antivax
1462531014090186753,#antivax
1462531054909198339,#antivax
1462531199902142464,#antivax
1462531230071767047,#ProudBoys
1462531230071767047,#antivax
1462531230071767047,#antimask
1462531261847814157,#antivax
1462531625007337473,#antivax
1462531941497032704,#antivax
1462531974174814208,#antivax
1462532197840261128,#antivax
1462532199614455808,#antivax
1462532260767354884,#onnoublierapas
1462532260767354884,#Duv
1462532262369665033,#antivax
1462532318585888783,#antivax
1462533814182465550,#antivax
1462533974794903562,#antivax
1462534200171577355,#antivax
1462534256476012548,#antivax
1462534461350948866,#Juvin
1462534461350948866,#DebatLR
1462534461350948866,#COVID19France
1462534680171925510,#antivax
1462534770383015940,#antivax
1462534776473198610,#antivax
1462535312966569989,#antivax
1462535597051068428,#provax
1462535597051068428,#antivax
1462535597051068428,#ef
1462535619134033924,#antivax
1462535743293865988,#onnoublierapas
1462535743293865988,#Duv
1462536056167976962,#Humour
1462536056167976962,#anticovid
1462536056167976962,#passedelahonte
1462536056167976962,#antivax
1462536056167976962,#COVID19
1462536056167976962,#confinement
1462536056167976962,#Vaccin
1462536108470849538,#antivax
1462536378688974850,#antivax
1462536492736262147,#onnoublierapas
1462536492736262147,#Duv
1462537051530739713,#antivax
1462537190450376707,#fakenews
1462537195139575813,#antivax
1462537239498477577,#AntiVax
1462537239498477577,#UK
1462537239498477577,#Government
1462537239498477577,#CoronavirusDeaths
1462537239498477577,#HerdImmunity
1462537239498477577,#Genocide
1462537239498477577,#GovernmentGenocide
1462537239498477577,#MurderingTheMasses
1462537239498477577,#SocialistSunday
1462537310029950982,#Société
1462537413612511236,#antivax
1462537451562582018,#antivax
1462537631330455568,#antivax
1462537938877575169,#Pfizer
1462537938877575169,#Moderna
1462538350129139713,#ProudBoys
1462538350129139713,#antivax
1462538350129139713,#antimask
1462538451836829698,#antivax
1462538971045453829,#antivax
1462539216177537030,#Guadeloupe
1462539216177537030,#antivax
1462539216177537030,#NousSachons
1462539299593805832,#Cnews
1462539299593805832,#Perronne
1462539299593805832,#Boutry
1462539595145367557,#antivax
1462539623608066053,#antivax
1462539623608066053,#corona
1462539623608066053,#covid19
1462539623608066053,#codezwart
1462539696429580291,#onnoublierapas
1462539696429580291,#Duv
1462539698493140996,#antivax
1462539785554350085,#antivax
1462539785554350085,#antipassesanitaire
1462539826532519944,#GBD
1462539826532519944,#ProfSikora
1462540083165229069,#antivax
1462540114274385922,#NonAuPassSanitaire
1462540114274385922,#vaccins
1462540114274385922,#EffetsSecondaires
1462540114274385922,#antivax
1462540114274385922,#Belgique
1462540114274385922,#DictatureSanitaire
1462540114274385922,#confinement
1462540114274385922,#ConseildeParis
1462540114274385922,#COVID19France
1462540214681825287,#antivax
1462540622468763652,#ProudBoys
1462540622468763652,#antivax
1462540622468763652,#antimask
1462540887372677130,#onnoublierapas
1462540887372677130,#Duv
1462541113143619593,#antivax
1462541113143619593,#RetraitDeLautorisationDémettre
1462541140024971265,#antivax
1462526229521776650,#RESIST
1462526229526069248,#FOCOColumnista
1462526229530263554,#Covid19
1462526229530263554,#LaPrevenciónEsNuestraFuerza
1462526229572046853,#LoMásLeído
1462526229584793619,#COVID19
1462526229643415564,#CoronaStation
1462526229710442500,#Salud
1462526229710442500,#COVID19
1462526229710442500,#Covid
1462526230113173511,#Nicaragua
1462526230247313416,#cdnpoli
1462526230331154434,#Covid
1462526230331154434,#R7
1462526230566256646,#ElTlacuache
1462526230566256646,#Morelos
1462526230566256646,#COVID19
1462526230691995655,#Kongo
1462526231006564363,#MarkZuckerberg
1462526231006564363,#metaverse
1462526231006564363,#pandemic
1462526231006564363,#games
1462526231006564363,#NFTs
1462526231006564363,#cryptocurrency
1462526231006564363,#Crypto
1462526231291867139,#jobs
1462526231291867139,#work
1462526231291867139,#returntowork
1462526231392497682,#Assyrian
1462526231392497682,#COVIDSafe
1462526231392497682,#COVIDVaccine
1462526231501586440,#COVID19
1462526231522394117,#Entérate
1462526231522394117,#Bruselas
1462526231522394117,#Covid19
1462526231811928064,#COVID19
1462526231811928064,#OurAMAs
1462526231811928064,#AMAmtg
1462526232319467524,#coma
1462526232319467524,#desconectada
1462526232357187586,#MIRONEWS
1462526232696811521,#AlertaCOVIDPuebla
1462526232839528457,#contactcenters
1462526232839528457,#CX
1462526232843755522,#UnVueloPorLaSalud
1462526232843755522,#GMTVzla
1462526232910655488,#covid19
1462526232910655488,#autuni
1462526232910655488,#vaccine
1462526233040801800,#vaccination
1462526233040801800,#covid
1462526233040801800,#PassSanitaire
1462526233040801800,#G
1462526233275686915,#PorSiNoLoViste
1462526233275686915,#Covid19
1462526233699364866,#btsareracistspace
1462526235649708042,#BlackFriday
1462526235649708042,#Sale
1462526235649708042,#BlackFridayPreSale
1462526235649708042,#Offers
1462526235649708042,#Discounts
1462526235649708042,#FullProtection
1462526235649708042,#Covid19
1462526235649708042,#FaceMasks
1462526235649708042,#BestOffers
1462526235649708042,#BestDiscounts
1462526235649708042,#ProductsForAllAges
1462526235666436113,#ResumenDeLaSemana
1462526235666436113,#Salud
1462526235666436113,#TolimaOnline
1462526235863666700,#Curicó
1462526235863666700,#SaludMunicipalentuBarrio
1462526236371083269,#ValorNoticias
1462526236371083269,#Espectáculos
1462526236488568838,#AnneWill
1462526236488568838,#COVID19
1462526236488568838,#Impfpflicht
1462526236945788939,#Covid
1462526236945788939,#PassDeLaHonte
1462526236945788939,#vaccins
1462526236945788939,#p
1462526237017092102,#Melilla
1462526237017092102,#Turismo
1462526239269433353,#Rittenhouse
1462526239269433353,#After
1462526239269433353,#Covid
1462526239269433353,#Kyle
1462526239269433353,#Chinese
1462526239269433353,#Biden
1462526239269433353,#Peng
1462526239269433353,#Star
1462526239269433353,#Tennis
1462526239269433353,#China
1462526239705645060,#BlueAndBlacks
1462526239978229770,#pandemic
1462526239978229770,#PublicHealth
1462526240036950019,#COVID19
1462526240036950019,#RDC
1462526240036950019,#COVID19
1462526240036950019,#vaccine
1462526240380837891,#COVID19
1462526240380837891,#SCIENCE
1462526240380837891,#HEALTH
1462526240380837891,#OTD
1462526240380837891,#COVID
1462526240418680835,#covidsituace
1462526240418680835,#covid19news
1462526240418680835,#koronavirus
1462526240418680835,#zpravodajstvi
1462526240418680835,#covidceskarepublika
1462526240418680835,#elektronickynovinar
1462526241068617733,#COVID
