Tweet_ID,Hastag
1470242566230593540,#auspol
1470242566230593540,#antivaxx
1470243118947745793,#antivax
1470243602123014149,#WeekendQuickHitCity
1470243602123014149,#PPC
1470243602123014149,#are
1470243602123014149,#antivax
1470243602123014149,#or
1470243602123014149,#maybe
1470243602123014149,#Youre
1470243602123014149,#just
1470243602123014149,#Guineapig
1470243602123014149,#lunatics
1470244166747754497,#Antivax
1470245214774128640,#AntiVax
1470245214774128640,#Litigation
1470245296903008256,#NFLnaESPN
1470245296903008256,#SundayNightFootball
1470245296903008256,#GoPackGo
1470245296903008256,#Packers
1470247144640724992,#Antivax
1470247144640724992,#ChildAbuse
1470247613253435393,#Covid
1470247637022654473,#Cpolitic
1470248138099154947,#Antivax
1470248138099154947,#ChildAbuse
1470249244451909636,#TRUMP
1470249244451909636,#AntiVax
1470249244451909636,#AntiMask
1470249244451909636,#Trump
1470249244451909636,#COVID19
1470249244451909636,#TuRdUMP
1470249244451909636,#MAGA
1470249895579697154,#auspol
1470249895579697154,#antivaxx
1470250629117448192,#EnqueteExclusive
1470250629117448192,#com
1470251696207151105,#Antivax
1470252308894154752,#auspol
1470252308894154752,#antivaxx
1470252588734033924,#Biden
1470252678370369540,#antivax
1470252678370369540,#absolve
1470253218382893057,#COVID
1470253287387852803,#Complotisme
1470253287387852803,#Antivax
1470255150560276485,#antivaxxers
1470255150560276485,#antivax
1470255150560276485,#vaccines
1470255150560276485,#novava
1470255932408016899,#Antivax
1470242071122489347,#DePlaneta
1470242071122489347,#Argentina
1470242071122489347,#COVID19
1470242071143280643,#FinMin2021
1470242071143280643,#COVID19നെതിരായ
1470242071143280643,#PIBKochi
1470242071218954245,#broadband
1470242071374184451,#TopGlove
1470242071374184451,#Omicron
1470242071374184451,#TMRNews
1470242071374184451,#TMRPhoto
1470242071394992128,#Salud
1470242071394992128,#COVID19
1470242073525641220,#Coronavac
1470242073525641220,#Mundo
1470242074087804934,#Ungeimpften
1470242074087804934,#Sachsen
1470242074276483074,#omicron
1470242074356174848,#RedmiNote11
1470242074511372290,#tetasgrande
1470242074511372290,#tetasnaturales
1470242074511372290,#tetasgrandesnaturales
1470242074511372290,#TetasDeliciosas
1470242078055616516,#COVID19
1470242079649509386,#VacunaciónYPrevención
1470242080949682183,#India
1470242080949682183,#Paraguay
1470242080949682183,#MissUniverse
1470242081755090945,#Weihnachten
1470242081755090945,#Paketboten
1470242081755090945,#CoronaJahr
1470242081755090945,#Weihnachtspost
1470242082593800193,#ToleranciaCero
1470242084946952192,#MondayMotivation
1470242084946952192,#ISRGKB
1470242084946952192,#bangs
1470242084946952192,#DakotaJohnson
1470242084946952192,#hairstyle
1470242084946952192,#NickiMinaj
1470242086784020481,#Australias
1470242086784020481,#Dominatrix
1470242086784020481,#slave
1470242086784020481,#mistresstokyo
1470242087064977411,#GGHK
1470242087064977411,#GGHK2023
1470242087148810241,#India
1470242087148810241,#Paraguay
1470242087148810241,#MissUniverse
1470242088247775235,#Hybridworkplace
1470242088247775235,#HybridWorking
1470242088247775235,#Hotdesk
1470242088247775235,#FacilitiesManagement
1470242088461774858,#Gidem
1470242091213021189,#ToleranciaCero
1470242092521824259,#Vélot
1470242092521824259,#Doctotho
1470242095931793413,#Proficio
1470242095931793413,#ThreatNews
1470242095931793413,#Cyb
1470242101057269766,#MissUniverse2021
1470242102487437326,#SezenAksu
1470242102487437326,#Sigara
1470242103615803395,#BrilliantDiamond
1470242103615803395,#ShiningPearl
1470242103615803395,#SwitchLITE
1470242104324542464,#Covid19
1470242104324542464,#UNICEF75
1470242104324542464,#SDGs
1470242109634625539,#India
1470242109634625539,#Paraguay
1470242109634625539,#MissUniverse
1470242110917931011,#FUTO
1470242110917931011,#MondayThoughts
1470242110917931011,#COVID19
1470242110917931011,#coronavirus
1470242110917931011,#Educati
1470242112041996288,#MeridaInitiative
1470242112041996288,#GunTrafficking
1470242114491629568,#MissUniverse
1470242122070589440,#omicron
1470242122506784768,#India
1470242122506784768,#Paraguay
1470242122506784768,#MissUniverse
1470242122842480648,#NorthernLineCT
1470242122842480648,#WearAMask
1470242126315364362,#covid19panickers
1470242126315364362,#unvaccinated
1470242126315364362,#nswpol
1470242126315364362,#NoVaccinePassport
1470242132329783297,#Pfizer
1470242135542743041,#PREVENCIÓN😷|
1470242135542743041,#COVID19
1470242135542743041,#VacunaciónYPrevención
1470242138470301697,#FreeTheRATs
1470242138470301697,#COVID19
1470242138587811850,#theindependentopinion
1470242138587811850,#podcast
1470242138587811850,#podcasts
1470242139028082689,#COVID19
1470242139028082689,#Paraguay
1470242140362006529,#covid19
1470242144547868676,#COVID19
1470242144547868676,#angkacovidkosmo
1470242145206353923,#pmrkemaman
1470242145206353923,#tidakpastijangankongsi
1470242145206353923,#kitajagakita
1470242145206353923,#KeluargaMalaysia
1470242145206353923,#kitateguhkitamenang
1470242145206353923,#watlakerdoh
1470242145206353923,#jabatanpenerangan
1470242145206353923,#covid19
1470242145206353923,#prayformalaysia
1470242145206353923,#MenangBersama
1470242145206353923,#LindungDiriLindungSemua
1470242145206353923,#DemiNegara
1470242145206353923,#KomunikasiKita
1470242146095611910,#cogneuro
1470242147714666506,#Covid
1470242148704395264,#MissUniverse2021
1470242150784798722,#omicron
1470242157978128393,#bmg
1470242157978128393,#Corona
1470242159680901120,#COVIDIOTS
1470242161052450823,#loveisnottourism
1470242162017198080,#covid19
1470242162163924993,#AKTU
1470242162163924993,#aktuexamonline2022
1470242162163924993,#aktuonlineexam2022
1470242162163924993,#mask
1470242162163924993,#Masks
1470242162163924993,#MaskUpIndia
1470242162163924993,#MaskUp
1470242162591748100,#kualitasPCRdipertanyakan
1470242165305475073,#aktuonlineexam2022
1470242169004851203,#COVID19
1470242171072618500,#omicron
1470242171072618500,#longcovid
1470242172612104196,#DonotComply
1470242176298745856,#Stoptheshot
1470242176428875780,#NadiaFerreira
1470242178869850113,#pmrkemaman
1470242178869850113,#tidakpastijangankongsi
1470242178869850113,#kitajagakita
1470242178869850113,#KeluargaMalaysia
1470242178869850113,#kitateguhkitamenang
1470242178869850113,#watlakerdoh
