Tweet_ID,Hastag
1451126321241853954,#PassSanitaire
1451126560212258817,#antivax
1451126568173162496,#PassSanitaire
1451126568173162496,#antivax
1451126882259410944,#PassSanitaire
1451126882259410944,#antivax
1451126922348572672,#antivax
1451127682893238276,#antivax
1451128247811383311,#AntiVax
1451128764595908610,#DictaduraSanitariaRD
1451128764595908610,#GreenpassObbligatorio
1451128764595908610,#SimulacroNacional
1451128764595908610,#macanasanitaria
1451128764595908610,#macanavacuna
1451128764595908610,#antivax
1451128764595908610,#VacunateRD
1451128793117167616,#DupontAignan
1451128793117167616,#Philippot
1451128793117167616,#Assilineau
1451128793117167616,#NonAuPassDeLaHonte
1451129114124079105,#ObligationVaccinale
1451129114124079105,#antivax
1451129423999258624,#Praud
1451129423999258624,#PasseSanitaire
1451129423999258624,#antivax
1451129423999258624,#ant
1451129732733542407,#LFI
1451129732733542407,#antivax
1451129732733542407,#PassSanitaire
1451129732733542407,#FinDuGame
1451130276923547652,#Praud
1451130276923547652,#PasseSanitaire
1451130276923547652,#antivax
1451130276923547652,#ant
1451130517894705154,#RN
1451130517894705154,#Zemmour
1451130517894705154,#Poutine
1451130517894705154,#Russie
1451130517894705154,#collabos
1451130517894705154,#covid
1451130689500454912,#antivax
1451130689500454912,#COVID19
1451130689500454912,#SmartNews
1451130801186381824,#Praud
1451130801186381824,#PasseSanitaire
1451130801186381824,#antivax
1451130801186381824,#ant
1451130895914598403,#everyday
1451130895914598403,#freedomfighters
1451130895914598403,#getvaccinatedtobeprotected
1451130895914598403,#HoldTheLine
1451130895914598403,#FreedomDay
1451130895914598403,#lockout
1451131122235105281,#liberté
1451131122235105281,#antipasssanitaire
1451131122235105281,#Manifs23octobre
1451131122235105281,#antivax
1451131122235105281,#infirmieres
1451131122235105281,#Zemmour
1451131479174549507,#vocenetflix
1451132488483491848,#antivax
1451133656962146304,#antivax
1451134582019985416,#antivax
1451134582019985416,#antipass
1451135230316851203,#bolsonaristasnacadeia
1451137094185857025,#Covid19
1451137094185857025,#antivax
1451137359383339010,#Praud
1451137359383339010,#PasseSanitaire
1451137359383339010,#antivax
1451137359383339010,#ant
1451137541609041921,#antipasssanitaire
1451137541609041921,#antivax
1451138540021108738,#NosViesVelentPlusQueLFI
1451138599773212676,#EgoDeath
1451139292437286912,#Praud
1451139292437286912,#PasseSanitaire
1451139292437286912,#antivax
1451139292437286912,#ant
1451139587561201667,#Praud
1451139587561201667,#PasseSanitaire
1451139587561201667,#antivax
1451139587561201667,#ant
1451139938947317762,#Praud
1451139938947317762,#PasseSanitaire
1451139938947317762,#antivax
1451139938947317762,#ant
1451140047281995781,#Praud
1451140047281995781,#PasseSanitaire
1451140047281995781,#antivax
1451140047281995781,#ant
1451140603622957056,#AntiVax
1451140603622957056,#covid
1451140605376086016,#HateSpeech
1451140605376086016,#MedicalApartheid
1451140605376086016,#Nederland
1451140605376086016,#tweedekamer
1451140605376086016,#provax
1451140605376086016,#antivax
1451140732228624384,#COVIDIOT
1451140732228624384,#antimask
1451140732228624384,#fascist
1451140732228624384,#COVIDIOTS
1451140931571363844,#GTTO
1451126110805184516,#wato
1451126111270686722,#Thailand
1451126111270686722,#BKK
1451126111270686722,#italy
1451126111270686722,#WearAMask
1451126111270686722,#COVID19
1451126111341989898,#mcdemocratsva
1451126111341989898,#mcdcva
1451126111383875588,#NervosNetwork
1451126112721899523,#COVID19
1451126112721899523,#ProjectUniCoV
1451126112818384896,#Hemoperfusion
1451126112818384896,#BloodPurification
1451126112818384896,#COVID19
1451126112818384896,#SystematicReview👇
