Tweet_ID,Hashtag
1414222948458663936,#WhatsHappeningInMyanmar
1414222948458663936,#MyanmarNeedsO2
1414222948626407425,#Vaccines
1414222948626407425,#Vaccination
1414222948626407425,#saveslives
1414222948626407425,#Africaresponds
1414222948626407425,#FactsnotFear
1414222948689395714,#MyanmarNeedsO2
1414222948689395714,#WhatsHappeningInMyanmar
1414222948718702594,#MyanmarNeedsO2
1414222948718702594,#WhatsHappeningInMyanmar
1414222948718702594,#July11Coup
1414222948764831745,#COVID19
1414222948781547523,#WhatsHappeningInMyanmar
1414222948781547523,#July11Coup
1414222948781547523,#MyanmarNeedsO2
1414222948790067207,#COVID19
1414222948790067207,#CuídateMás➕
1414222948790067207,#PonteVIVO
1414222948790067207,#JuntosSaldremosAdelante
1414222948798324746,#COVID19
1414222948798324746,#MyanmarNeedsO2
1414222948899168256,#MyanmarNeedsO2
1414222948899168256,#July11Coup
1414222948899168256,#WhatsHappeningInMyanmar
1414222948915826689,#MyanmarNeeds02
1414222948915826689,#WhatsHappeningInMyanmar
1414222948915826689,#July11Coup
1414222948936916996,#KPMGMantra
1414222948936916996,#COVID19
1414222948936916996,#vaccinedevelopment
1414222948936916996,#quantumcomputing
1414222948945305603,#turismo
1414222948945305603,#wttc
1414222948945305603,#latinoamerica
1414222949041704962,#July11Coup
1414222949041704962,#MyanmarNeedsO2
1414222949041704962,#WhatsHappeningInMyanmar
1414222949133946887,#SalutingTheCovidHeroes
1414222949133946887,#COVID19
1414222949138243587,#Texas
1414222949146529803,#MyanmarNeedsO2
1414222949146529803,#WhatsHappeningInMyanmar
1414222949146632193,#MyanmarNeedsO2
1414222949146632193,#July11Coup
1414222949146632193,#WhatsHappeningInMyanmar
1414222949163298819,#MyanmarNeedsO2
1414222949163298819,#July11Coup
1414222949163298819,#WhatsHappeningInMyanmar
1414222949184270337,#WhatsHappeningInMyanmar
1414222949184270337,#MyanmarNeedsO2
1414222949184270337,#July11Coup
1414222949188571140,#LoMásLeído
1414222949188571140,#Puebla
1414222949188571140,#Covid19
1414222949205245955,#WhatsHappeningInMyanmar
1414222949205245955,#MyanmarNeedsO2
1414222949205245955,#July11Coup
1414222949226188800,#MyanmarNeedsO2
1414222949226188800,#July11Coup
1414222949226188800,#WhatsHappeningInMyanmar
1414222949284941829,#MyanmarNeeds02
1414222949284941829,#WhatsHappeningInMyanmar
1414222949284941829,#July11Coup
1414222949285044227,#COVID
1414222949285044227,#vaccination
1414222949285044227,#Omahas
1414222949289271300,#MyanmarNeedsO2
1414222949289271300,#WhatsHappeningInMyanmar
1414222949310205954,#MyanmarNeedsO2
1414222949310205954,#July11Coup
1414222949310205954,#WhatsHappeningInMyanmar
1414222949373054976,#MyanmarNeedsO2
1414222949373054976,#WhatsHappeningInMyanmar
1414222949436043264,#QuítaleLaCoronaAlVirus
1414222949524115456,#turismo
1414222949524115456,#wttc
1414222949524115456,#latinoamerica
1414222949528133638,#COVID19
1414222952556531713,#COVID19
1414222952556531713,#saludsexual
1414222952556531713,#violencia
1414222952963272713,#MyanmarNeedsO2
1414222952963272713,#July11Coup
1414222952963272713,#WhatsHappeningInMyanmar
1414222953076596739,#MyanmarNeedsO2
1414222953076596739,#July11Coup
1414222953076596739,#WhatsHappeningInMyanmar
1414222953206583309,#COVID19
1414222953206583309,#MyanmarNeedsO2
1414222953210777605,#DPDOficial
1414222953210777605,#Covid19
1414222953252851713,#Myanmar
1414222953252851713,#military
1414222953252851713,#Yangon
1414222953303085061,#BhekisisaWebinar
1414222953303085061,#COVID19
1414222953303085061,#BhekisisaResource
1414222953361776644,#MyanmarNeedsO2
1414222953361776644,#July11Coup
1414222953361776644,#WhatsHappeningInMyanmar
1414222953441501185,#MyanmarNeedsO2
1414222953441501185,#WhatsHappeningInMyanmar
1414222953466630147,#COVID19
1414222953466630147,#MyanmarNeedsO2
1414222953491795972,#WhatsHappeningInMyanmar
1414222953491795972,#MyanmarNeedsO2
1414222953491795972,#July11Coup
1414222953512726531,#WhatsHappeningInMyanmar
1414222953512726531,#MyanmarNeedsO2
1414222953516994564,#Kanpauk
1414222953516994564,#Yebyu
1414222953533906946,#MyanmarNeedsO2
1414222953533906946,#WhatsHappeningInMyanmar
1414222953533906946,#Jul
1414222953538105346,#MyanmarNeedsO2
1414222953538105346,#July11Coup
1414222953538105346,#WhatsHappeningInMyanmar
1414222953542258693,#MyanmarNeedsO2
1414222953542258693,#July11Coup
1414222953542258693,#WhatsHappeningInMyanmar
1414222953567473665,#MyanmarNeedsO2
1414222953567473665,#July11Coup
1414222953567473665,#WhatsHappeningInMyanmar
1414222953575710722,#MyanmarNeedsO2
1414222953575710722,#July11Coup
1414222953575710722,#WhatsHappeningInMyanmar
1414222953642958855,#MyanmarNeedsO2
1414222953642958855,#WhatsHappeningInMyanmar
1414222953735196678,#WhatsHappeningInMyanmar
1414222953735196678,#MyanmarNeedsO2
1414222953789546496,#MyanmarNeedsO2
1414222953789546496,#WhatsHappeningInMyanmar
1414222953819090944,#WhatsHappeningInMyanmar
1414222953819090944,#MyanmarNeedsO2
1414222953819090944,#July11Coup
1414222953819119616,#PorSiNoLoViste
1414222953819119616,#Zoologicos
1414222953819119616,#EUA
1414222953819119616,#consulta
1414222956742561795,#vacunación
1414222956742561795,#Gobierno
1414222956742561795,#vacunación
1414222956742561795,#COVID19
1414222956742561795,#VacúnaTe
1414222956834656261,#MyanmarNeedsO2
1414222956834656261,#WhatsHappeningInMyanmar
1414222957006581760,#MyanmarNeedsO2
1414222957006581760,#July11Coup
1414222957006581760,#WhatsHappeningInMyanmar
1414222957056913408,#ENG
1414222957069553665,#MyanmarNeedsO2
1414222957069553665,#WhatsHappeningInMyanmar
1414222957069553665,#July11Coup
1414222957174353922,#MyanmarNeedsO2
1414222957174353922,#WhatsHappeningInMyanmar
1414222957292015623,#Nusantara
1414222957292015623,#AdadiKompas
1414222957312806913,#Seafarers
1414222957312806913,#COVID19
1414222957312806913,#Mariner
1414222957354921984,#MyanmarNeedsO2
