Tweet_ID,Hashtag
1414162549017387014,#COVID19
1414162549042520067,#COVID19
1414162549331857410,#Iglesia
1414162549331857410,#España
1414162549331857410,#Sacerdotes
1414162549331857410,#Paz
1414162549331857410,#Libertad
1414162549331857410,#Difuntos
1414162549331857410,#Aborto
1414162549331857410,#VíctimasDelAborto
1414162549331857410,#Enfermos
1414162549331857410,#Covid19
1414162549331857410,#Familias
1414162549331857410,#Trabajo
1414162549331857410,#NiñosDown
1414162549331857410,#summa112
1414162549331857410,#clurebo
1414162549331857410,#Altuna
1414162549331857410,#Terrorismo
1414162549331857410,#GenteDelMar
1414162549331857410,#Viajeros
1414162549331857410,#vocaciones
1414162549331857410,#Matrimonios
1414162549331857410,#Conversiones
1414162549331857410,#CristianosPerseguidos
1414162549331857410,#Políticos
1414162549331857410,#FAS
1414162549445074944,#MyanmarNeedsO2
1414162549445074944,#July11Coup
1414162549445074944,#WhatsHappeningInMyanmar
1414162550036602883,#DStv403
1414162551261351936,#July11Coup
1414162551261351936,#WhatsHappeningInMyanmar
1414162551261351936,#MyanmarNeedsO2
1414162551353511939,#CiscoPartners
1414162552192385026,#covid19
1414162552364339205,#entreprise
1414162552364339205,#Sante
1414162552364339205,#COVID19
1414162552758677507,#SalmanRushdie
1414162552758677507,#nowreading
1414162552758677507,#midnightschildren
1414162552758677507,#sundaythoughts
1414162552758677507,#sundaymotivation
1414162552758677507,#stayhome
1414162552758677507,#stayhomestaysafe
1414162552758677507,#stayhomesa
1414162552758677507,#stayhomechallenge
1414162552758677507,#stayhomesavelives
1414162552758677507,#thirdwave
1414162552758677507,#books
1414162552758677507,#level4lockdown
1414162552792129540,#Saúde
1414162552792129540,#SNS
1414162552792129540,#VacinaçãoCOVID19
1414162552792129540,#COVID19PT
1414162552985210882,#COVID19
1414162553043931143,#WhatsHappeningInMyanmar
1414162553043931143,#July11Coup
1414162553043931143,#MyanmarNeedsO2
1414162555048800259,#LockdownStories
1414162555048800259,#BehindTheScene
1414162555048800259,#ProudOfOurStaff
1414162555174637569,#Lovelock
1414162555174637569,#Sunday
1414162555174637569,#Wholesome
1414162555174637569,#SundayFunday
1414162555174637569,#GretnaGreen
1414162555417686019,#COVID19
1414162555417686019,#TSMC
1414162555417686019,#Foxconn
1414162555417686019,#Pfizer
1414162555417686019,#BioNTech
1414162555799408647,#COVID19
1414162555799408647,#Thailand
1414162555799539712,#FoodandDrink
1414162555979780097,#COVID19
1414162555979780097,#TeknikProning
1414162555979780097,#Oksigen
1414162555979780097,#StaySafe
1414162555979780097,#StayFitForLife
1414162556025860096,#COVID19
1414162556072218624,#Wuhan
1414162556072218624,#Chinas
1414162556072218624,#trains
1414162556160147463,#handyman
1414162556160147463,#DIY
1414162556160147463,#home
1414162556160147463,#Paranaque
1414162556160147463,#Muntinlupa
1414162556160147463,#LasPinas
1414162556160147463,#Makati
1414162556160147463,#Taguig
1414162556160147463,#BGC
1414162556244021248,#recoveryfunds
1414162556244021248,#fossilfuel
1414162556244021248,#EUWeekInReview
1414162556520996867,#WhatsHappeningInMyanmar
1414162556520996867,#July11Coup
1414162556520996867,#MyanmarNeedsO2
1414162559729475586,#COVID19
1414162559805104130,#Myanmar
1414162559805104130,#military
1414162559805104130,#Yangon
1414162562048954373,#glasgow
1414162562464108548,#MyanmarNeedsO2
1414162562464108548,#July11Coup
1414162562464108548,#WhatsHappeningInMyanmar
1414162563554680832,#MyanmarNeeds02
1414162563776929796,#COVID19
1414162564041351176,#schools
1414162564041351176,#buildingteams
1414162564041351176,#professionaldevelopment
1414162564041351176,#cohesiveteams
1414162564041351176,#aussieed
1414162564041351176,#ozteachers
1414162564041351176,#makereduau
1414162564041351176,#teamwork
1414162565756686346,#cricday
1414162565756686346,#cricket
1414162565756686346,#news
1414162565756686346,#cricnews
1414162565756686346,#SouthAfricatourofIreland
1414162567988084742,#July11Coup
1414162567988084742,#WhatsHappeningInMyanmar
1414162568013287426,#WEF
1414162568013287426,#CyberPolygon
1414162568013287426,#CyberAttack
