Tweet_ID,Mentions
1411837226539917313,@GabeDLC2
1411837226774941697,@marvelstadiumau
1411837226774941697,@Channel9
1411837226774941697,@TelevisionAU
1411837228863590402,@VaxIndiaNow
1411837229119442945,@miamalan
1411837229127794691,@TURNSTILEHC
1411837229127794691,@YOTofficial
1411837229127794691,@MLIWofficial
1411837229173862400,@laagangpari
1411837229782077441,@matatabicatnip
1411837234492448770,@acostasamu
1411837235075305473,@james00000001
1411837235364724737,@POTUS
1411837235457003520,@ABSCBNNews
1411837235633209344,@maritstiles
1411837235872231424,@KKMPutrajaya
1411837236270731273,@fedkuri
1411837236430004224,@AqseJuga
1411837236602146820,@MaritoAbdo
1411837236736315400,@aparachiqui
1411837236899811332,@AyushmanNHA
1411837236899811332,@narendramodi
1411837236941922305,@salsabeel202120
1411837238095265803,@pesterplarson3
1411837238112030720,@MinSanteRDC
1411837238112030720,@actualitecd
1411837238283886594,@Erickkyole1
1411837238305034246,@NorthmanTrader
1411837238644809729,@ksooEmpathy
1411837239080800256,@fayebitchin
1411837239986778116,@ChouhanShivraj
1411837240666472450,@theRealRayThomp
1411837240666472450,@daddofriel
1411837240666472450,@Channel4News
1411837240985194506,@BrownGurl
1411837240985194506,@ImranKhanPTI
1411837240985194506,@ShafqatMahmood
1411837241157029894,@3v3LyN49
1411837241429696513,@Deehall46727724
1411837241429696513,@JacquiDeevoy1
1411837242189004810,@proletariorbit
1411837242335764482,@Blackajah63
1411837242335764482,@RichardJMurphy
1411837243740672000,@NdonsBack
1411837245212950531,@AlissaWahid
1411837245628108805,@takarin7
1411837245670133760,@dezying
1411837245863038981,@AzzamIzzulhaq
1411837246119026688,@DobleVB
1411837246899163139,@MJDuzan
1411837247083585538,@MLevittNP2013
1411837247230562307,@POTUS
1411837248459395079,@onevector
1411837248778031105,@shafawatimkthr
1411837250669748226,@RepBoebert
1411837250988544005,@alexval
1411837251022098434,@Jovanov06741893
1411837251865219073,@JCCB65
1411837251865219073,@Obracho1
1411837251865219073,@reynalith1
1411837251865219073,@65Mejone
1411837251865219073,@MariaCorazn
1411837251919691782,@EddyBernayz
1411837252456550401,@HLFrisbie
1411837252599226371,@Guayanesa
1411837252720807939,@ChouhanShivraj
1411837253123510275,@HealthTechMag
1411837253597335552,@FerdinandHaean3
1411837254172033024,@LeahCMa
1411837255581278212,@imexistingmaybe
1411837255652503552,@PilosopoTanya
1411837256118247425,@DrEricDing
1411837256512442369,@imexistingmaybe
1411837257141522432,@LinzDeFranco
1411837257334411264,@TheyDavis
1411837257376583681,@IrfanDhalla
1411837257741443081,@fedkuri
1411837258496307202,@kanonnon8767
1411837258496307202,@fxi9ttSrGrL5Hnx
1411837258500427781,@SilumanRi
1411837258865340420,@smh
1411837259054084098,@DevenderYadav
1411837259054084098,@raghavchadha
1411837259687493632,@NichoSilalahi
1411837260237094912,@nadanovonofront
1411837261050642434,@AlissaWahid
1411837261151416323,@TonyHinton2016
1411837261151416323,@66suemac
1411837261151416323,@GMB
1411837261151416323,@susannareid100
1411837262086774784,@wildted
1411837262086774784,@sajidjavid
1411837262170624004,@elindepepy
1411837262321520641,@POTUS
1411837262422319106,@twis8892
1411837265412829184,@JenniferMarguli
1411837265760948226,@Olivierfente
1411837266209689601,@TonyHinton2016
1411837266453057544,@MJDuzan
1411837266465640450,@MSignorile
1411837267195346946,@JeanmarcBenoit
1411837267442692096,@faizwahab
1411837268113989634,@himalayade
1411837269216989184,@Pedro11i
1411837269749637120,@yokohamakoho
1411837270596935683,@AaronHu83817446
1411837270596935683,@morgfair
1411837271116967937,@BonneMamanTokyo
1411837271280476161,@fayebitchin
1411837273142927362,@Liz24346427
1411837273692311554,@Qode171
1411837276653506564,@undervivi
1411837276699627521,@ConflitsFrance
1411837277009940482,@CraigKellyMP
1411837277072994304,@QuorumGT
1411837277509242888,@carlamariaperu
1411837278201081856,@dmkmtoday
1411837278717026306,@markgeronimo
1411837279060983810,@laurenthehough
1411837279606165506,@imexistingmaybe
1411837279966924806,@ThaiPBS
1411837280449335296,@CantStandya2018
1411837280470421510,@Simbatard
1411837280671518721,@KKMPutrajaya
1411837280776511497,@NickAdamsinUSA
1411837281837600769,@aniesbaswedan
1411837284480163843,@aflorrick77
1411837284639465473,@MikeHudema
1411837285876830209,@uahikea
1411837287214710785,@arifbsantoso
1411837288250675203,@nvdems
1411837288250675203,@ZConine
1411837288250675203,@AaronDFordNV
1411837288250675203,@NevadaAG
1411837288942870538,@lucasllach
1411837289517420554,@CrazyTrain88217
1411837289622245378,@irasjafii
1411837290704408580,@itssophieomfg
1411837291350282243,@AlboMP
1411837293275619338,@vikkibeard34
1411837293497753602,@POTUS
1411837293925736450,@Consulvenest
1411837294294626304,@DrEricDing
1411837294747717636,@60Minutes
1411837295271899138,@drpriono1
1411837295590772742,@POTUS
1411837295972466688,@POTUS
1411837296224083972,@CryptoBull2020
1411837296224083972,@POTUS
1411837296345718788,@PemkotMalang
1411837297767632896,@rwwonwheels
1411837297767632896,@nvdems
1411837297767632896,@ZConine
1411837297767632896,@AaronDFordNV
1411837297767632896,@NevadaAG
1411837299554410502,@rkkarki
1411837299680235526,@dipuBobadilla
1411837299848011780,@fedkuri
1411837300644880386,@FiersaBesari
1411837301165105153,@CathyCathyFox
1411837301714391043,@msaiddidu
1411837303094448132,@biologistimo
1411837304281341953,@DragonCityR
1411837304650485764,@indystar
1411837305472503811,@nonjkwan
1411837306336694272,@JReinerMD
1411837306739306498,@ChandlerStepp
1411837306739306498,@TheNoSacredCow
1411837308462985216,@swcom2020
1411837309427884033,@Shane29008046
1411837310233198594,@bastidasmaura
1411837310233198594,@NicolasMaduro
1411837310233198594,@Mippcivzla
1411837310233198594,@Obracho1
1411837310233198594,@AuraA
1411837310354608128,@DougCameron51
1411837310354608128,@DavidSpeers
1411837311193694211,@CFCDUBois
1411837312770535424,@CoronaKafirNw
1411837312770535424,@kyaimarufamin
1411837313110269953,@armyprnews
1411837313479544833,@RitaccaPaola
1411837315278950403,@radioangulo
1411837315278950403,@ochoaaguilera
1411837318055481346,@BBCNews
1411837318055481346,@BBCNewsnight
1411837318055481346,@BBCPolitics
1411837318055481346,@BBCr4today
1411837318055481346,@BBCWorldatOne
1411837318055481346,@BBCPM
1411837318055481346,@Channel4News
1411837319645171717,@davidwalliams
1411837319645171717,@NHSuk
