Tweet_ID
1227276320540889088
1227276460290969601
1227276495350927362
1227276614859313152
1227276633884762115
1227276656349413376
1227276668370214913
1227276954589523968
1227276999317762050
1227277019441958915
1227277057513512960
1227277183892230146
1227277467615776768
1227277972392026112
1227277998866477056
1227278055795757058
1227278223668432896
1227278374118121472
1227278413133533184
1227278447149375488
1227278658856984576
1227278676254957568
1227278695251021825
1227278925484699648
1227278934150086658
1227279056653213696
1227288104924479488
1227288159857381377
1227288502724898823
1227288564116922369
1227288602608111616
1227288783814479872
1227288812646207489
1227288900755972096
1227288955294539777
1227289422380634114
1227289485186150402
1227289551351107584
1227289586377936898
1227289617327673345
1227289815974064128
1227289925395107840
1227290082480140289
1227290087806787585
1227290150817931264
1227290314014167043
1227290406557077504
1227290461414535169
1227290492553121792
1227290522248732673
1227290584718512131
1227290593853726720
1227290615303503872
1227290633284526081
1227291023291879424
1227291050118483968
1227291056175243264
1227291200375255040
1227280738527195136
1227280532981112832
1227280608302288896
1227280690514923526
Tweet_ID
1227276320540889088
1227276460290969601
1227276495350927362
1227276614859313152
1227276633884762115
1227276656349413376
1227276668370214913
1227276954589523968
1227276999317762050
1227277019441958915
1227277057513512960
1227277183892230146
1227277467615776768
1227277972392026112
1227277998866477056
1227278055795757058
1227278223668432896
1227278374118121472
1227278413133533184
1227278447149375488
1227278658856984576
1227278676254957568
1227278695251021825
1227278925484699648
1227278934150086658
1227279056653213696
1227288104924479488
1227288159857381377
1227288502724898823
1227288564116922369
1227288602608111616
1227288783814479872
1227288812646207489
1227288900755972096
1227288955294539777
1227289422380634114
1227289485186150402
1227289551351107584
1227289586377936898
1227289617327673345
1227289815974064128
1227289925395107840
1227290082480140289
1227290087806787585
1227290150817931264
1227290314014167043
1227290406557077504
1227290461414535169
1227290492553121792
1227290522248732673
1227290584718512131
1227290593853726720
1227290615303503872
1227290633284526081
1227291023291879424
1227291050118483968
1227291056175243264
1227291200375255040
1227280738527195136
1227280532981112832
1227280608302288896
1227280690514923526
Tweet_ID
1227276320540889088
1227276460290969601
1227276495350927362
1227276614859313152
1227276633884762115
1227276656349413376
1227276668370214913
1227276954589523968
1227276999317762050
1227277019441958915
1227277057513512960
1227277183892230146
1227277467615776768
1227277972392026112
1227277998866477056
1227278055795757058
1227278223668432896
1227278374118121472
1227278413133533184
1227278447149375488
1227278658856984576
1227278676254957568
1227278695251021825
1227278925484699648
1227278934150086658
1227279056653213696
1227288104924479488
1227288159857381377
1227288502724898823
1227288564116922369
1227288602608111616
1227288783814479872
1227288812646207489
1227288900755972096
1227288955294539777
1227289422380634114
1227289485186150402
1227289551351107584
1227289586377936898
1227289617327673345
1227289815974064128
1227289925395107840
1227290082480140289
1227290087806787585
1227290150817931264
1227290314014167043
1227290406557077504
1227290461414535169
1227290492553121792
1227290522248732673
1227290584718512131
1227290593853726720
1227290615303503872
1227290633284526081
1227291023291879424
1227291050118483968
1227291056175243264
1227291200375255040
1227280738527195136
1227280532981112832
1227280608302288896
1227280690514923526
Tweet_ID
1227276320540889088
1227276460290969601
1227276495350927362
1227276614859313152
1227276633884762115
1227276656349413376
1227276668370214913
1227276954589523968
1227276999317762050
1227277019441958915
1227277057513512960
1227277183892230146
1227277467615776768
1227277972392026112
1227277998866477056
1227278055795757058
1227278223668432896
1227278374118121472
1227278413133533184
1227278447149375488
1227278658856984576
1227278676254957568
1227278695251021825
1227278925484699648
1227278934150086658
1227279056653213696
1227288104924479488
1227288159857381377
1227288502724898823
1227288564116922369
1227288602608111616
1227288783814479872
1227288812646207489
1227288900755972096
1227288955294539777
1227289422380634114
1227289485186150402
1227289551351107584
1227289586377936898
1227289617327673345
1227289815974064128
1227289925395107840
1227290082480140289
1227290087806787585
1227290150817931264
1227290314014167043
1227290406557077504
1227290461414535169
1227290492553121792
1227290522248732673
1227290584718512131
1227290593853726720
1227290615303503872
1227290633284526081
1227291023291879424
1227291050118483968
1227291056175243264
1227291200375255040
1227280738527195136
1227280532981112832
1227280608302288896
1227280690514923526
Tweet_ID
1227276320540889088
1227276460290969601
1227276495350927362
1227276614859313152
1227276633884762115
1227276656349413376
1227276668370214913
1227276954589523968
1227276999317762050
1227277019441958915
1227277057513512960
1227277183892230146
1227277467615776768
1227277972392026112
1227277998866477056
1227278055795757058
1227278223668432896
1227278374118121472
1227278413133533184
1227278447149375488
1227278658856984576
1227278676254957568
1227278695251021825
1227278925484699648
1227278934150086658
1227279056653213696
1227288104924479488
1227288159857381377
Tweet_ID
1227276320540889088
1227276460290969601
1227276495350927362
1227276614859313152
1227276633884762115
1227276656349413376
1227276668370214913
1227276954589523968
1227276999317762050
1227277019441958915
1227277057513512960
1227277183892230146
1227277467615776768
1227277972392026112
1227277998866477056
1227278055795757058
1227278223668432896
1227278374118121472
1227278413133533184
1227278447149375488
1227278658856984576
1227278676254957568
1227278695251021825
