Tweet_ID,Sentiment_Label,Probability_pos
1414419240317333506,negative,6.558233760191632e-08
1414419240992575489,negative,0.1348134146816924
1414419242850553858,negative,0.23161396837023365
1414419243928416258,negative,0.011911221023163795
1414419243932786694,negative,0.06827622528351576
1414419246029807618,negative,0.08821413120147464
1414419250954055689,negative,7.550419128434809e-05
1414419254754095104,negative,3.6052602427088184e-06
1414419255525875715,negative,0.0026701289982787564
1414419255597146117,negative,5.389938031453825e-07
1414419255676837894,negative,2.4791994473747522e-05
1414419256159215617,negative,0.0001279247632892551
1414419262437924865,negative,0.005992839233228496
1414419268821782531,negative,0.01820699550818667
1414419268997947398,negative,0.10940815842403998
1414419270906286084,negative,0.3099042402085896
1414419271841722371,negative,1.2129730559661358e-06
1414419272118513665,positive,0.8442065876765513
1414419272437223429,negative,0.012370234987254706
1414419272604991488,negative,0.08821413120147464
1414419277482967040,negative,4.545803836764526e-05
1414419277524897792,negative,2.4791994473747522e-05
1414419281530470401,negative,0.0024176154466516117
1414419281551495169,negative,1.486000808340326e-05
1414419282126065665,negative,0.1348134146816924
1414419288430100482,negative,0.0008946298496994759
1414419297284329473,negative,0.26875142587011946
1414419297372446723,negative,0.00057769664577493
1414419301147238400,negative,0.01820699550818667
1414419309007458304,negative,0.0004245209094094876
1414419313734389762,negative,0.0012364040420356737
1414419317337231361,neutral,0.5630410866502906
1414419320625504259,negative,0.22066474232022593
1414419321317699585,neutral,0.33086987122261197
1414419324333436934,negative,0.0007672559091328601
1414419331405033476,negative,0.03287760044407812
1414419333422501895,negative,0.1348134146816924
1414419335729324034,negative,0.036459889963109456
1414419339571306498,negative,0.0008946298496994759
1414419340422696960,negative,0.00022468984776143197
1414419342620495872,negative,8.296529021458619e-09
1414419343597785092,negative,0.05063478792089576
1414419345657192451,negative,2.4791994473747522e-05
1414419349763469317,negative,1.47359524012762e-05
1414419350291894278,negative,0.18756936318373535
1414419358072332288,negative,0.21138916473614594
1414419359573946370,positive,0.9521922534931959
1414419362400833543,negative,0.003528680142054476
1414419363667529731,negative,0.24123381809953512
1414419364162457603,positive,0.819560532978179
1414419364691038215,negative,0.0047164170489612705
1414419364917301249,neutral,0.49789225920557484
1414419371980738563,positive,0.7045406978069976
1414419373385715714,negative,6.218836625819712e-09
1414419373712871434,negative,0.017553008188438014
1414419374946070528,negative,7.433451899201565e-05
1414419378976825345,negative,0.006122585530138439
1414419382479073282,negative,0.004252434973092755
1414419404960501762,negative,0.015668786659808226
1414419405677764621,neutral,0.49323675547457996
1414419407045005313,negative,0.0018395762382466428
1414419409796489218,negative,0.0004245209094094876
1414419414137585669,negative,0.0006753411019973855
1414419416910110725,negative,0.0006753411019973855
1414419417597988873,negative,0.0008162785224353546
1414419418076090371,negative,0.00014227731211471966
1414419418856165376,negative,0.0654767928158926
1414419422081605634,negative,0.00918592220063278
1414419427576193024,negative,6.797524945957383e-05
1414419428012396545,negative,0.00011034259934366143
1414419428352086017,negative,0.0037201336647995596
1414419428578562055,negative,0.12452479556251626
1414419431355191300,negative,0.012093898488906
1414419437659250689,negative,0.07664597579344011
1414419438359752706,negative,7.568115101944739e-06
1414419439387385856,negative,0.14174617776833753
1414419442113597444,negative,0.011421762637738595
1414419443409694720,negative,2.4791994473747522e-05
1414419444147884037,negative,0.058788481964901315
1414419445452320768,negative,0.324546212740683
1414419449478795265,negative,2.4791994473747522e-05
1414419449613099008,negative,3.457525545249491e-05
1414419454843314180,negative,0.1348134146816924
1414419455346683905,negative,0.03381193832348886
1414419456072298497,negative,0.00039157322364404684
1414419462627987456,positive,0.9999130650832005
1414419473239511042,positive,0.7292237443899101
1414419475605172224,negative,0.003528680142054476
1414419476540542981,negative,0.16310195766053828
1414419479694647303,negative,0.12007499040067457
1414419480063746049,negative,0.00012625890898974754
1414419486296449025,negative,0.209866109850855
1414419487479279618,neutral,0.49789225920557484
1414419497197477890,negative,0.021416492222923977
1414419497604243456,negative,0.0006753411019973855
1414419498795520000,negative,0.15758127437073471
1414419499412037636,negative,8.710096747835558e-05
1414419500477321217,neutral,0.45083819310507894
1414419501370707970,negative,4.948855803603856e-05
1414419503908220930,negative,0.16408370331732158
1414419504508162048,positive,0.9521922534931959
1414419509092495360,negative,0.021528055070420642
1414419509306298377,negative,0.004292175533815775
1414419509608423428,negative,0.0011588263804360982
1414419515107123202,negative,0.1518092256546889
1414419515648139272,negative,0.11092553121695549
1414419524380622852,neutral,0.49789225920557484
1414419525781577729,negative,0.1348134146816924
1414419526901506051,negative,0.05907755813912812
1414419527496986629,neutral,0.49789225920557484
1414419539752783880,neutral,0.5710211662525364
1414419541401219074,neutral,0.3825520870527315
1414419545448763392,negative,5.7439897691008784e-05
1414419547994660867,negative,0.12452479556251626
1414419549202620420,negative,0.03157473951203697
1414419551786311682,negative,0.1348134146816924
1414419560359411714,negative,0.003528680142054476
1414419560799801346,negative,0.008361053116593914
