Tweet_ID,Sentiment_Label,Probability_pos
1430907887728033797,negative,0.005661820644737468
1430907888336347137,negative,0.010270094003476409
1430907888512376843,negative,0.029079219535925006
1430907889091321857,neutral,0.41006382884298564
1430907890051715073,negative,0.2864145558920463
1430907890324451328,negative,0.00025984825471886885
1430907890437603329,negative,0.008444048198871044
1430907890529751058,negative,0.023932571783090408
1430907890651615232,neutral,0.3877485945423998
1430907891242835971,negative,0.28911692815959567
1430907891733520394,negative,0.10432162997699536
1430907893834870791,negative,0.0004701848217757484
1430907894065553409,neutral,0.36362236585337104
1430907894149439488,negative,0.23086115726571016
1430907894556418048,negative,0.0009690008435359477
1430907894665564160,negative,0.22386064304329364
1430907894703312896,negative,0.012030168009869774
1430907894711472135,negative,0.004515728384254166
1430907895105736704,positive,0.9200112865150952
1430907895239962635,negative,0.0026374450630486036
1430907895244234753,positive,0.8899808250543995
1430907895411986438,negative,0.0011583062502055653
1430907895730814976,negative,0.30131183613438234
1430907898473877504,negative,0.038837382395192695
1430907898926755858,negative,0.0005180074575914208
1430907899073662977,negative,0.19593625274814638
1430907902953361416,positive,0.782429480926014
1430907903104348164,negative,0.0019662705808470298
1430907903179857940,negative,0.008079225491592124
1430907904027074560,negative,0.0009131640962120309
1430907904576655360,negative,0.03984559300164766
1430907904790601729,negative,0.00035864028671482806
1430907908573728771,negative,0.003830677188207187
1430907911643951112,negative,4.666563625951935e-08
1430907913015488522,negative,0.0014084374285805842
1430907917503373330,negative,9.235330427955979e-16
1430907921035145216,negative,1.9493045415351988e-08
1430907923979374594,negative,0.020192101014818914
1430907924449271808,negative,0.00629038985960994
1430907926374350852,negative,0.00022965976437255197
1430907927628435468,negative,5.2120675673794075e-06
1430907928547008516,negative,0.00403738924872981
1430907932816809990,negative,0.04994138754966218
1430907934481948676,negative,0.009828595773701026
1430907935807344649,negative,0.2921092279249084
1430907936973332493,negative,0.000628812898043866
1430907937912803335,neutral,0.4796336529547294
1430907938269368322,neutral,0.6244249931667324
1430907938319716368,negative,0.18309531686352987
1430907941326966785,negative,0.12454067545539749
1430907942044266497,negative,0.005362743743670616
1430907943164137479,negative,0.014934315086892599
1430907945139675142,negative,0.00012500983120059727
1430907945714343936,negative,0.011249040320242428
1430907946062340109,positive,0.9687869887624712
1430907946309877770,negative,0.2697574336289721
1430907947014443020,positive,0.9870918797873289
1430907947651981323,negative,0.07075164755582497
1430907955512107008,negative,0.0027092674401323516
1430907956174811142,negative,0.1933311826096359
1430907959299624971,negative,0.02129124451154466
1430907959899398159,negative,2.8888806450947084e-06
1430907962348892168,negative,0.00016365767930844456
1430907966597648393,negative,0.00018189705370818851
1430907977301520390,negative,0.006137668439981873
1430907977754570752,positive,0.8106014779358303
1430907987720237063,negative,0.0035805662230867195
1430907992396886021,negative,0.10826411918481994
1430907992656941060,positive,0.7156632137347008
1430907995064463362,negative,0.02161447274014654
1430907997320990732,negative,0.0022794261323324876
1430907997471920137,neutral,0.3873579359013228
1430907999233581062,positive,0.7036503800946676
1430907999837593609,negative,8.377657338529536e-05
1430908002257694725,neutral,0.33653920183068875
1430908009132085256,negative,0.0022794261323324876
1430908012261044229,negative,0.2653408094104938
1430908017118220288,negative,0.007763956500925959
1430908019601145858,negative,0.1455945477659192
1430908020901380103,negative,0.2120335271377775
1430908025569689600,negative,0.0931356734059718
1430908029717909504,negative,0.08671127974908098
1430908030787506176,negative,0.0038391604245190053
1430908032154705925,negative,0.02161447274014654
1430908032251142144,negative,0.132645722571605
1430908033320865792,negative,0.054604963303347506
1430908041138950144,negative,0.00010080154494752283
1430908044414623752,negative,0.03984559300164766
1430908045953884170,negative,0.00036642964172473995
1430908046549553152,negative,0.00013523683069180902
1430908057094025216,negative,0.017869952760922504
1430908059849662474,negative,0.00010500362504423502
1430908062571786260,negative,0.06917279919186019
1430908072562544642,neutral,0.49789225920557484
1430908074152259597,positive,0.9999740316193628
1430908075238510594,neutral,0.4977642182064981
1430908075720937485,negative,0.016418864488809456
1430908077838979087,negative,0.007509236444211476
1430908078300569601,negative,0.11148765540195248
1430908080481472528,negative,0.04024906301298692
1430908080955420675,negative,0.035669448333153754
1430908082704420883,negative,0.02129124451154466
1430908086236041220,negative,0.11947838472512974
1430908088165441542,negative,0.21921412548362115
1430908089297899532,negative,0.18439450053715556
1430908089679548422,negative,0.007253792234806027
1430908092682850304,negative,0.0008475300594290901
1430908093202829313,negative,0.07527809266996172
1430908095006351372,negative,0.00021625567993804401
1430908095035625488,negative,0.0002667398333760889
1430908095308435456,negative,1.161033749738898e-05
1430908096633741322,negative,0.11533421884649676
1430908097724260373,negative,0.043620361233516425
