Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1404468672987545604,colmedchile,4,15,ORG,0.9954
1404468672987545604,colmedchile,28,39,ORG,0.9598
1404468672987545604,covid19,86,93,MISC,0.9999
1404468672987545604,vivosnosnecesitamos,110,129,MISC,0.9841
1404468673239162883,felipecalderon,4,18,PER,0.9988
1404468673239162883,méxico,21,27,LOC,0.9999
1404468673692188676,yaracuy,35,42,LOC,0.9999
1404468673692188676,lara,209,213,LOC,1.0
1404468673692188676,falcón,222,228,LOC,0.9999
1404468673809633283,covid-19,43,51,MISC,0.9998
1404468673952157703,noticiasuno,0,11,MISC,0.5115
1404468673952157703,don raúl,13,21,PER,0.9998
1404468673952157703,covid,138,143,LOC,0.9991
1404468673998462978,covid,21,26,MISC,0.9994
1404468673998462978,virgen de la victoria,73,94,ORG,0.972
1404468673998462978,consejería de deporte,115,136,ORG,0.9999
1404468674132463617,cuba,0,4,ORG,0.9985
1404468674132463617,venezuela,20,29,LOC,1.0
1404468674132463617,covid19,82,89,MISC,0.9999
1404468674132463617,antonio maceo,115,128,PER,1.0
1404468674132463617,ernesto che guevara,131,150,PER,0.9999
1404468674132463617,cubacooperavetr,154,169,ORG,0.974
1404468674132463617,cubaporlavida,170,183,ORG,0.9471
1404468674132463617,cubacoopera,184,195,ORG,0.623
1404468674132463617,eliminaelbloqueo,196,212,MISC,0.9997
1404468674132463617,cubacooperaven,231,245,ORG,0.9744
1404468674283687942,cubacooperaven,4,18,ORG,0.996
1404468674283687942,misión médica,40,53,MISC,0.9985
1404468674283687942,venezuela,57,66,LOC,1.0
1404468674283687942,che,77,80,PER,0.9997
1404468674283687942,maceo,83,88,PER,0.9998
1404468674283687942,p,137,138,MISC,0.9292
1404468674501746694,viczuri,4,11,PER,0.9988
1404468674501746694,sky news,28,36,ORG,0.9996
1404468674501746694,wuhan,71,76,LOC,1.0
1404468675717976070,covid19,24,31,MISC,0.9998
1404468675717976070,eps,134,137,ORG,0.9984
1404468675717976070,detodosdepende,165,179,MISC,0.9936
1404468675717976070,minsaludcol,181,192,ORG,0.9998
1404468675759906822,su majestad queensbirthday,49,75,MISC,0.9994
1404468675759906822,🇬🇧,112,114,ORG,0.9997
1404468675759906822,🇨🇱,141,143,ORG,0.9998
1404468675759906822,covid19,162,169,MISC,0.9992
1404468675759906822,celebrateuk,264,275,MISC,0.9943
1404468676317773826,covid19,31,38,MISC,0.9993
1404468676317773826,minsaludcol,172,183,ORG,0.9996
1404468680033927169,covid-19,31,39,MISC,0.9999
1404468680071647236,argentina,10,19,LOC,0.9999
1404468680071647236,pandemia,95,103,MISC,0.9998
1404468680071647236,plan estratégico de vacunación,127,157,MISC,0.9997
1404468680071647236,covid19,168,175,MISC,0.9997
1404468684173807618,méxico,10,16,LOC,1.0
1404468684173807618,astrazeneca,55,66,MISC,0.9971
1404468684173807618,covid19,74,81,MISC,0.9999
1404468684173807618,chicago,98,105,LOC,1.0
1404468684173807618,illinois,107,115,LOC,1.0
1404468684173807618,estados unidos,117,131,LOC,0.9993
1404468684559732736,quitalelacorona rollupyoursleeve,36,68,MISC,0.9607
1404468684630941696,méxico,5,11,LOC,1.0
1404468684630941696,covid19,193,200,MISC,0.9998
1404468685264195589,covid19,177,184,MISC,0.9999
1404468685264195589,salvavidas semáforoverde,215,239,MISC,0.9866
1404468685423755269,apucubacoopera,4,18,ORG,0.6987
