Tweet_ID,Sentiment_Label,Probability_pos
1444150145705152515,negative,0.10384894733507619
1444150146086936577,negative,0.2828600768942841
1444150146422345733,neutral,0.4165181717847754
1444150149203337216,negative,0.09629353496715215
1444150149694042114,negative,0.0015942561313334002
1444150150016995333,negative,0.007396361270935339
1444150165447847943,negative,0.0021032110137690187
1444150172892733444,negative,0.00024185975056558034
1444150232003006465,positive,0.9959107021086261
1444150252248965124,negative,0.05415356405755769
1444150269936291847,negative,0.06688531422634007
1444150282028527618,neutral,0.5165785788828485
1444150357270093827,negative,0.08527377287485927
1444150387464982528,negative,0.0019218596984578314
1444150389570510853,neutral,0.39846391252391167
1444150434386563072,negative,0.01717802995570723
1444150442531901442,neutral,0.5199062235023553
1444150449020489729,negative,0.058606773499076524
1444150485603205120,negative,0.061006394924504534
1444150533040791553,negative,0.2811230944195118
1444150561104871425,negative,0.061006394924504534
1444150564976271362,negative,0.10529781574409496
1444150671956189184,negative,0.2861228978453129
1444150681443749891,negative,0.0033094676202273295
1444150701815472141,negative,0.2861228978453129
1444150748846047238,negative,0.01717802995570723
1444150807604211717,negative,0.17167066183176452
1444150840428830724,negative,0.01717802995570723
1444150848121081856,negative,0.01717802995570723
1444150874662703107,negative,0.18913147119721707
1444150875576995848,negative,0.11635794351938264
1444150890554957833,negative,0.035055802653965636
1444150949338091523,negative,0.003098630076421271
1444150995219587074,negative,0.061006394924504534
1444151022209937408,negative,0.0027339080737979766
1444151038001418242,negative,0.02635125145881891
1444151040316641286,neutral,0.38564856714541
1444151063481831428,negative,0.0616156034397224
1444151094721003521,negative,9.999383471566798e-08
1444151112194568193,negative,0.0011276192878230066
1444151164547731459,neutral,0.38564856714541
1444151332236144648,negative,0.01717802995570723
1444151334647832589,negative,0.1851552938209363
1444151359494836228,negative,0.09575723884418111
1444151373612953601,neutral,0.4884393079970005
1444151378797072384,negative,0.1932164839029899
1444151384862085124,negative,0.061006394924504534
1444151410627596290,negative,0.176411161274856
1444151428688252931,negative,1.9685662496700347e-10
1444151438834290690,negative,6.032015584796848e-06
1444151444731486212,negative,0.2861228978453129
1444151452709044228,negative,0.01487795714767317
1444151468848820224,neutral,0.5825210407676714
1444151513933402112,negative,0.00013224281819639686
1444151545965203456,negative,0.2861228978453129
1444151602231791620,negative,0.01487795714767317
1444151614890299393,negative,0.01487795714767317
1444151792120459272,neutral,0.38564856714541
1444151792174985218,neutral,0.38564856714541
1444151792325955584,neutral,0.38564856714541
1444151797698936835,negative,0.008178362527209763
1444151798827212801,negative,0.04281093410049447
1444151834696900611,negative,0.01717802995570723
1444151836651499520,negative,0.061006394924504534
1444151881463435269,negative,0.0033094676202273295
1444151888212111362,negative,0.01487795714767317
1444151932097077252,negative,0.0935447261296688
1444152014343217154,negative,0.058606773499076524
1444152034148691971,negative,0.01717802995570723
1444152054667173893,negative,0.0003840392174510557
1444152071687639041,negative,0.12098587477884575
1444152170740396032,negative,0.023028913896767204
1444152173365972995,negative,0.03799892582946906
1444152184451608576,negative,0.005888944202182094
1444152220895911936,negative,0.01487795714767317
1444152236649635841,negative,0.2828600768942841
1444152245189234689,negative,0.061006394924504534
1444152256178315267,negative,0.01487795714767317
1444152271932203013,negative,0.01717802995570723
1444152294665330691,positive,0.9838838576078975
1444152372117315584,negative,0.0033094676202273295
1444152380212326403,negative,0.061006394924504534
1444152385392230400,negative,0.000420030913016374
1444152427561857024,negative,0.3282419999848567
1444152430522945538,negative,2.957260612562334e-06
1444152456200531969,negative,0.061006394924504534
1444152464920485890,negative,0.03799892582946906
1444152504741212160,negative,0.0033094676202273295
1444152528980135940,negative,0.058606773499076524
1444152574802857985,negative,0.00041555516495581676
1444152626627719168,negative,0.1989878079349106
1444152627860738051,negative,0.0011276192878230066
1444152643383857155,negative,0.01487795714767317
1444152661553532935,negative,0.0015942561313334002
1444152661654315008,negative,0.17767279762419305
1444152669971615746,negative,0.18662332719553484
1444152670290432001,negative,0.19411726083375416
1444152675633881088,negative,0.07499889510910024
1444152683292766209,negative,6.161567662986326e-05
1444152689789743106,negative,3.930950425785729e-05
1444152700501901313,negative,0.0011276192878230066
1444152753476014080,negative,0.018533285873188293
1444152756261072898,negative,0.01487795714767317
1444152793569402880,negative,0.023606887034563033
1444152812674367488,negative,0.00024185975056558034
1444152913257922563,negative,8.643551752304626e-05
1444152928516837378,negative,0.01487795714767317
1444152938184708098,negative,0.03741937752134662
1444152982535380994,negative,0.09053026955344569
1444153000549928969,neutral,0.4775636392339482
1444153043247894528,negative,0.08046748241731375
1444153061715419139,negative,0.014551587808795782
1444153164790484992,negative,0.02275308207267784
1444153196897882115,negative,0.01717802995570723
1444153238446616579,negative,0.12159828875546932
1444153259711664133,negative,0.0739520961021839
1444153262605807623,negative,3.033048010956538e-06
1444153269417357312,negative,0.01487795714767317
1444153347544473600,negative,0.000420030913016374
1444153386299953158,negative,0.01487795714767317
1444153459373129728,negative,0.006208776142363778
1444153473604390914,negative,0.2828600768942841
1444153482085343239,negative,0.2080069320105487
1444153593985126401,negative,0.01717802995570723
1444153601262301186,negative,0.0527165367941205
1444153652596428807,negative,0.22824010826699903
1444153754706661377,negative,2.6372300439574626e-10
1444153783395696646,neutral,0.5794551333654268
1444153791272599556,negative,0.0006529113711532046
1444153800500129795,negative,0.0011276192878230066
1444153813028331520,negative,0.2516115157039778
1444153816195088387,negative,0.008178362527209763
1444153848965251074,negative,0.14265617615354606
1444153884021248003,negative,0.003098630076421271
1444153897799536640,negative,0.012733965306920133
1444153902249697283,negative,0.01487795714767317
1444153912152494081,negative,0.03799892582946906
1444153921983897607,negative,0.01717802995570723
1444153931937026053,negative,0.07346415131764657
1444153958176600065,negative,0.05821482498704981
1444153969064902657,neutral,0.49789225920557484
1444154011339431939,negative,0.01717802995570723
1444154038065434624,negative,0.10529781574409496
1444154039575449607,negative,0.01487795714767317
1444154039587987458,negative,0.009533590620351593
1444154058638602240,negative,2.145767935790429e-06
1444154085255548928,negative,0.003098630076421271
1444154095506542594,negative,1.784811971297812e-05
1444154159360585728,positive,0.9981462142852585
1444154178951999493,negative,0.061006394924504534
1444154212074524680,negative,0.021665866537275112
1444154215539126276,negative,2.6593355229596316e-05
1444154276104843265,neutral,0.42248898822006353
1444154367284764672,negative,0.0003458838415800976
1444154370170437634,negative,0.0011276192878230066
1444154389401374720,negative,0.003313172020553384
1444154481629966337,negative,0.058606773499076524
1444154510314721280,negative,0.21921412548362115
1444154514009952258,negative,0.04516726334437806
1444154544326418434,negative,0.01487795714767317
1444154545735704577,negative,0.06895686707055967
1444154565079744513,negative,0.0002146312661001179
1444154611179401216,negative,0.0036150141424528236
1444154629147791363,neutral,0.3865851598206023
1444154651872567304,negative,0.0033094676202273295
1444154655022399489,negative,0.0006529113711532046
1444154717731495941,negative,0.01717802995570723
1444154756851773441,negative,0.01487795714767317
1444154767480135681,negative,0.0011276192878230066
1444154789856751619,negative,0.000420030913016374
1444154802833924097,negative,0.014210763443875165
1444154861537226753,negative,0.06895686707055967
1444154908253503488,negative,0.1788075392603094
1444154923025944576,negative,0.061006394924504534
1444154964012503040,negative,0.2005487421932079
1444155015577407488,negative,0.01717802995570723
1444155020207927296,negative,0.2245877785879797
1444155122477682689,negative,0.03847061141486379
1444155150319374338,negative,0.01487795714767317
1444155151728750593,negative,7.022311281563848e-07
1444155195739545602,negative,5.423060086172621e-08
1444155209010253829,negative,0.01487795714767317
1444155211837329408,negative,0.0002071861708249517
1444155268657516547,negative,0.023606887034563033
1444155285568991234,negative,6.161567662986326e-05
1444155364203761664,negative,0.016000790883182903
1444155512845705221,negative,0.023606887034563033
1444155538250649601,negative,0.000420030913016374
1444155582974464002,negative,0.0019218596984578314
1444155625378877443,negative,0.1555518722993749
1444155628843376643,neutral,0.3913919011489233
1444155823891042313,negative,0.0033094676202273295
1444155875715862528,negative,0.0007391857259926532
1444155883328581635,positive,0.9718626327240146
1444155911589793792,negative,0.0013348005468128948
1444155931957334023,negative,0.01487795714767317
1444156003919011840,negative,0.0019153282212103077
1444156034583613440,negative,0.000420030913016374
1444156047497773057,negative,0.01487795714767317
1444156076027416576,negative,8.520347235849408e-06
1444156083015196675,negative,9.281024521418497e-06
1444156090434850821,negative,0.0011276192878230066
1444156129639084036,negative,0.00016215908706131385
1444156196550856706,negative,0.01717802995570723
1444156242180595715,negative,0.15258647361300293
1444156312720379904,negative,0.050986007381483796
1444156324418400257,positive,0.9153016113402414
1444156355481255936,negative,0.22824010826699903
1444156360157978627,negative,0.018533285873188293
1444156368395587586,negative,0.000420030913016374
1444156393750028290,negative,0.19210740699228618
1444156400754696194,negative,0.1989878079349106
1444156415870898184,negative,0.000420030913016374
1444156453179338752,negative,0.0459557795603511
1444156515817037824,negative,2.721806260008764e-06
1444156527007485952,negative,0.061006394924504534
1444156550499737604,negative,0.000377483884302829
1444156608662188033,negative,0.00014478090814778398
1444156653876699136,negative,0.0033094676202273295
1444156659178278927,negative,0.12738679935483163
1444156779701624832,negative,0.01717802995570723
1444156796759912449,negative,0.01717802995570723
1444156823892865025,negative,0.000420030913016374
1444156826170372096,negative,0.1788075392603094
1444156838845558791,negative,0.01717802995570723
1444156874618703875,neutral,0.46568822525100884
1444156889814683649,neutral,0.44117429179085027
1444156898798882817,negative,0.004885563524507736
1444156953530413058,negative,0.03799892582946906
1444156959603691521,negative,0.000420030913016374
1444156973948223490,negative,0.01717802995570723
1444157011084693505,negative,0.03712223109900582
1444157014788149249,negative,0.001094949086692899
1444157015555772416,negative,0.01717802995570723
1444157112368582660,positive,0.9231862979958355
1444157129162690561,negative,0.0373159360960512
1444157195168489472,neutral,0.46127768308170247
1444157238348849154,negative,0.01717802995570723
1444157267348164608,neutral,0.5167522447843532
1444157292635516935,negative,0.008178362527209763
1444157300487372800,negative,0.00012372348367792343
1444157336667533317,negative,2.6593355229596316e-05
1444157406515171329,negative,0.0003623003091893608
1444157425284694016,negative,6.984233619954108e-07
1444157469467480067,negative,0.02363127076757577
1444157475142447105,negative,0.035055802653965636
1444157494272667650,negative,0.0002071861708249517
1444157509917417474,negative,0.000420030913016374
1444157574740422666,negative,0.1088021790396452
1444157598232551425,negative,0.00014478090814778398
1444157608626171905,neutral,0.48728019602140255
1444157658823548930,negative,0.10529781574409496
1444157693799936000,negative,0.05821482498704981
1444157695590912003,positive,0.7485962322155527
1444157695892889603,neutral,0.34595580741271326
1444157697922932737,negative,0.01717802995570723
1444157698568765446,negative,3.320959604641484e-05
1444157754504007682,negative,0.01487795714767317
1444157763144364033,negative,0.22824010826699903
1444157825601638400,negative,0.03799892582946906
1444157859881701379,negative,0.1788075392603094
1444157941305724933,negative,0.0033094676202273295
1444158076957990912,negative,0.23991917526393053
1444158095664484353,negative,0.031103429214397075
1444158122529001474,negative,1.784811971297812e-05
1444158222173151234,negative,0.000420030913016374
1444158287910428674,positive,0.9981462142852585
1444158300052987904,positive,0.7485962322155527
1444158307111931905,negative,0.003098630076421271
1444158336249782275,positive,0.9981462142852585
1444158430181302278,negative,0.003313172020553384
1444158439693950984,negative,0.01487795714767317
1444158482169712642,negative,0.012733965306920133
1444158561895030786,negative,2.0050762099290436e-06
1444158666920374276,negative,0.061006394924504534
1444158689598836745,positive,0.9153016113402414
1444158707491803136,negative,0.0015716492064345082
1444158713686757379,negative,0.150087606311871
1444158724436811777,negative,0.0011276192878230066
1444158736386379778,negative,0.01717802995570723
1444158800127266819,negative,0.061006394924504534
1444158803897954310,negative,0.0011449120614043923
1444158839432130560,negative,0.150087606311871
1444158953181495296,negative,0.0005518562403745778
1444158953752043521,negative,0.035055802653965636
1444158959007543298,negative,0.00013224281819639686
1444158962287484930,negative,0.061006394924504534
1444158972550864897,negative,0.0004070161270805149
1444158987528724484,negative,0.07024905606544853
1444159009381097475,negative,0.01717802995570723
1444159092721963014,negative,0.1788075392603094
1444159152880820230,negative,0.0011276192878230066
1444159193796198400,negative,0.0001428359848689495
1444159203543711748,negative,0.024232463844371135
1444159213597597702,positive,0.6784045216158363
1444159289074098176,neutral,0.49161665004417543
1444159291112427527,negative,0.01717802995570723
1444159349233004547,negative,0.00043712341645467536
1444159564006494212,negative,0.003098630076421271
1444159577868709892,negative,0.000420030913016374
1444159595774033924,negative,0.01487795714767317
1444159604489850882,negative,0.2861228978453129
1444159622068293638,negative,0.006185147348365424
1444159757699399680,negative,0.08046748241731375
1444159787005009921,negative,0.1788075392603094
1444159807632650241,negative,0.003098630076421271
1444159897625575426,negative,0.18913147119721707
1444159908182740998,negative,0.0028217767785853453
1444159915854114818,negative,0.01487795714767317
1444160012444741632,negative,0.01487795714767317
1444160082405699588,negative,0.0011276192878230066
1444160211133116417,negative,0.0943040998753943
1444160211237883907,negative,0.11402904807524498
1444160211254583300,neutral,0.6333669332566808
1444160223485308931,negative,0.036605348637296586
1444160329756336131,negative,0.21591455769358986
1444160332532965377,negative,0.02275308207267784
1444160367198937092,negative,0.061006394924504534
1444160431711473670,negative,0.021944203196262762
1444160434106355717,negative,0.00010582150354006846
1444160451584143363,negative,0.01717802995570723
1444160485734113283,negative,1.784811971297812e-05
1444160494944854017,negative,0.01487795714767317
1444160521301803008,negative,0.018402265215904635
1444160541262585857,negative,0.18497674367001674
1444160560808005640,positive,0.9838838576078975
1444160610309115909,negative,0.01487795714767317
1444160616051224578,negative,0.01487795714767317
1444160655053950976,negative,0.061006394924504534
1444160694212038663,negative,0.01717802995570723
1444160762616942592,negative,0.000420030913016374
1444160816450875395,negative,0.00024185975056558034
1444160863275991040,negative,0.013647022100923301
1444160925251080194,negative,0.22224715676691428
1444160959661096965,negative,0.061006394924504534
1444161023334813696,negative,0.03988322982165393
