Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1444991121814278145,en,NO,NO,48,9,"",Mon Oct 04 11:41:44 +0000 2021
1444991559548620801,en,NO,YES,0,9,"",Mon Oct 04 11:43:29 +0000 2021
1444992953378754563,en,NO,YES,0,9,"",Mon Oct 04 11:49:01 +0000 2021
1444993004150738952,en,NO,YES,0,9,"",Mon Oct 04 11:49:13 +0000 2021
1444994337801064458,en,NO,YES,0,9,"",Mon Oct 04 11:54:31 +0000 2021
1444980619348516867,es,NO,YES,0,11,"",Mon Oct 04 11:00:00 +0000 2021
1444980619759529984,es,NO,NO,1,0,"",Mon Oct 04 11:00:00 +0000 2021
1444980620187242506,ca,NO,NO,0,0,"",Mon Oct 04 11:00:00 +0000 2021
1444980620292202500,en,NO,NO,1,0,"",Mon Oct 04 11:00:00 +0000 2021
1444980620418027527,es,NO,NO,0,0,"",Mon Oct 04 11:00:01 +0000 2021
1444980621323952132,en,NO,NO,0,0,"",Mon Oct 04 11:00:01 +0000 2021
1444980623182123019,en,NO,NO,1,0,"",Mon Oct 04 11:00:01 +0000 2021
1444980623618236417,es,NO,NO,0,0,"",Mon Oct 04 11:00:01 +0000 2021
1444980623794270214,es,NO,NO,0,1,"",Mon Oct 04 11:00:01 +0000 2021
1444980624503320577,en,NO,YES,0,5,"",Mon Oct 04 11:00:01 +0000 2021
1444980626164158465,en,NO,NO,0,0,"",Mon Oct 04 11:00:02 +0000 2021
1444980626554245121,en,NO,YES,0,511,"",Mon Oct 04 11:00:02 +0000 2021
1444980626973732869,en,NO,NO,0,0,"",Mon Oct 04 11:00:02 +0000 2021
1444980628034752526,en,NO,NO,0,0,"",Mon Oct 04 11:00:02 +0000 2021
1444980628273963009,pt,NO,YES,0,2,"",Mon Oct 04 11:00:02 +0000 2021
1444980629523865604,hu,NO,NO,0,0,"",Mon Oct 04 11:00:03 +0000 2021
1444980630131986442,it,NO,NO,0,0,"",Mon Oct 04 11:00:03 +0000 2021
1444980630761115649,hu,NO,NO,0,0,"",Mon Oct 04 11:00:03 +0000 2021
1444980631948177411,hu,NO,NO,0,0,"",Mon Oct 04 11:00:03 +0000 2021
