Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1446173477216653314,en,NO,NO,0,0,"",Thu Oct 07 18:00:00 +0000 2021
1446173477514317827,en,NO,NO,0,0,"",Thu Oct 07 18:00:00 +0000 2021
1446173477799534593,es,NO,NO,0,0,"",Thu Oct 07 18:00:00 +0000 2021
1446173478625943556,it,NO,YES,0,4,"",Thu Oct 07 18:00:00 +0000 2021
1446173478869250050,en,NO,NO,0,0,"",Thu Oct 07 18:00:00 +0000 2021
1446173479192064000,en,NO,NO,0,0,"",Thu Oct 07 18:00:00 +0000 2021
1446173479263371265,en,NO,NO,0,0,"",Thu Oct 07 18:00:00 +0000 2021
1446173479351508998,en,NO,NO,0,0,"",Thu Oct 07 18:00:00 +0000 2021
1446173479762542600,en,NO,NO,0,0,"",Thu Oct 07 18:00:00 +0000 2021
1446173479791902727,es,NO,YES,0,4,"",Thu Oct 07 18:00:00 +0000 2021
1446173480085426184,en,NO,NO,3,0,"",Thu Oct 07 18:00:00 +0000 2021
1446173480421056516,pt,NO,NO,0,0,"",Thu Oct 07 18:00:00 +0000 2021
1446173480534216711,ca,NO,NO,1,0,"",Thu Oct 07 18:00:01 +0000 2021
1446173480626659331,es,NO,NO,0,0,"",Thu Oct 07 18:00:01 +0000 2021
1446173480878215172,ca,NO,YES,0,3,"",Thu Oct 07 18:00:01 +0000 2021
1446173482136440845,ro,NO,NO,0,0,"",Thu Oct 07 18:00:01 +0000 2021
1446173482388058112,en,NO,NO,1,1,"",Thu Oct 07 18:00:01 +0000 2021
1446173482555887616,es,NO,NO,0,0,"",Thu Oct 07 18:00:01 +0000 2021
1446173482732199942,es,NO,NO,0,0,"",Thu Oct 07 18:00:01 +0000 2021
1446173483017310215,nl,NO,YES,0,73,"",Thu Oct 07 18:00:01 +0000 2021
1446173483155738629,en,NO,NO,0,0,"",Thu Oct 07 18:00:01 +0000 2021
1446173483361255431,en,NO,NO,0,1,"",Thu Oct 07 18:00:01 +0000 2021
