Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1445530828507729928,en,NO,NO,2,0,"",Tue Oct 05 23:26:20 +0000 2021
1445539178813407235,en,NO,YES,0,3,"",Tue Oct 05 23:59:31 +0000 2021
1445524198953132043,pt,NO,NO,1,0,"",Tue Oct 05 23:00:00 +0000 2021
1445524198974128139,pt,NO,NO,1,0,"",Tue Oct 05 23:00:00 +0000 2021
1445524199255203840,es,NO,NO,4,17,"",Tue Oct 05 23:00:00 +0000 2021
1445524199632556041,es,NO,NO,2,0,"",Tue Oct 05 23:00:00 +0000 2021
1445524200178044928,es,NO,NO,0,0,"",Tue Oct 05 23:00:00 +0000 2021
1445524200827940865,es,NO,NO,0,0,"",Tue Oct 05 23:00:00 +0000 2021
1445524201142632448,en,NO,NO,0,0,"",Tue Oct 05 23:00:00 +0000 2021
1445524201377468425,es,NO,NO,0,0,"",Tue Oct 05 23:00:00 +0000 2021
1445524201616515073,pt,NO,NO,2,0,"",Tue Oct 05 23:00:00 +0000 2021
1445524201918455814,pt,NO,NO,2,0,"",Tue Oct 05 23:00:00 +0000 2021
1445524201973030925,es,NO,YES,0,5,"",Tue Oct 05 23:00:00 +0000 2021
1445524203353018368,es,NO,NO,0,0,"",Tue Oct 05 23:00:01 +0000 2021
1445524204800155648,en,NO,NO,0,0,"",Tue Oct 05 23:00:01 +0000 2021
1445524205374672899,es,NO,NO,1,0,"",Tue Oct 05 23:00:01 +0000 2021
1445524205655584769,es,NO,NO,0,0,"",Tue Oct 05 23:00:01 +0000 2021
1445524205819236368,en,NO,YES,0,89,"",Tue Oct 05 23:00:01 +0000 2021
1445524208394637312,es,NO,NO,0,0,"",Tue Oct 05 23:00:02 +0000 2021
1445524209770242054,en,NO,YES,0,7,"",Tue Oct 05 23:00:02 +0000 2021
1445524210395144201,pt,NO,NO,1,1,"",Tue Oct 05 23:00:02 +0000 2021
1445524211426992133,hu,NO,NO,0,0,"",Tue Oct 05 23:00:03 +0000 2021
1445524212312125440,pt,NO,NO,0,0,"",Tue Oct 05 23:00:03 +0000 2021
1445524212777512963,hu,NO,NO,0,0,"",Tue Oct 05 23:00:03 +0000 2021
1445524213985525762,ca,NO,NO,0,0,"",Tue Oct 05 23:00:03 +0000 2021
1445524214128136194,pt,NO,YES,0,19,"",Tue Oct 05 23:00:03 +0000 2021
1445524214161707016,hu,NO,NO,0,0,"",Tue Oct 05 23:00:03 +0000 2021
1445524217252888589,en,NO,NO,0,0,"",Tue Oct 05 23:00:04 +0000 2021
1445524218599260162,en,NO,YES,0,59,"",Tue Oct 05 23:00:04 +0000 2021
1445524220650217476,es,NO,YES,0,91,"",Tue Oct 05 23:00:05 +0000 2021
1445524223032651789,pt,NO,YES,0,1,"",Tue Oct 05 23:00:05 +0000 2021
1445524224278339600,en,NO,YES,0,283,"",Tue Oct 05 23:00:06 +0000 2021
1445524224576159749,en,NO,YES,0,585,"",Tue Oct 05 23:00:06 +0000 2021
1445524225482129420,es,NO,NO,0,0,"",Tue Oct 05 23:00:06 +0000 2021
1445524225821790215,es,NO,NO,0,0,"",Tue Oct 05 23:00:06 +0000 2021
1445524232176242689,en,NO,NO,0,0,"",Tue Oct 05 23:00:08 +0000 2021
1445524232339820545,en,NO,NO,0,0,"",Tue Oct 05 23:00:08 +0000 2021
1445524234621440002,en,NO,NO,2,3,"",Tue Oct 05 23:00:08 +0000 2021
1445524235976253440,en,NO,YES,0,24,"",Tue Oct 05 23:00:09 +0000 2021
1445524237066801154,en,NO,NO,0,0,"",Tue Oct 05 23:00:09 +0000 2021
1445524238518013961,es,NO,NO,3,2,"",Tue Oct 05 23:00:09 +0000 2021
1445524243970609152,en,NO,NO,0,0,"",Tue Oct 05 23:00:10 +0000 2021
1445524244289363982,en,NO,NO,0,0,"",Tue Oct 05 23:00:11 +0000 2021
1445524245413433351,en,NO,NO,0,0,"",Tue Oct 05 23:00:11 +0000 2021
1445524246193573902,en,NO,YES,0,103,"",Tue Oct 05 23:00:11 +0000 2021
1445524249993625605,en,NO,YES,0,89,"",Tue Oct 05 23:00:12 +0000 2021
1445524251100868613,es,NO,YES,0,24,"",Tue Oct 05 23:00:12 +0000 2021
1445524252157902848,ja,NO,YES,0,10,"",Tue Oct 05 23:00:12 +0000 2021
1445524252929658880,en,NO,NO,0,0,"",Tue Oct 05 23:00:13 +0000 2021
1445524253432893456,en,NO,YES,0,73,"",Tue Oct 05 23:00:13 +0000 2021
1445524259703427073,es,NO,NO,0,0,"",Tue Oct 05 23:00:14 +0000 2021
1445524263667003399,en,NO,YES,0,148,"",Tue Oct 05 23:00:15 +0000 2021
1445524263998394368,es,NO,YES,0,81,"",Tue Oct 05 23:00:15 +0000 2021
1445524264984010757,en,NO,YES,0,3,"",Tue Oct 05 23:00:15 +0000 2021
1445524269740421125,es,NO,NO,0,0,"",Tue Oct 05 23:00:17 +0000 2021
1445524270608629765,es,NO,NO,6,1,"",Tue Oct 05 23:00:17 +0000 2021
1445524270726062091,en,NO,NO,0,0,"",Tue Oct 05 23:00:17 +0000 2021
1445524279269806085,en,NO,NO,0,0,"",Tue Oct 05 23:00:19 +0000 2021
1445524282310758411,en,NO,YES,0,128,"",Tue Oct 05 23:00:20 +0000 2021
1445524282361016334,pt,NO,NO,0,0,"",Tue Oct 05 23:00:20 +0000 2021
1445524283518701574,en,NO,NO,0,0,"",Tue Oct 05 23:00:20 +0000 2021
1445524291475230727,es,NO,YES,0,7,"",Tue Oct 05 23:00:22 +0000 2021
1445524293396283406,en,NO,NO,1,0,"",Tue Oct 05 23:00:22 +0000 2021
1445524294436462597,en,NO,NO,0,0,"",Tue Oct 05 23:00:22 +0000 2021
1445524304393768968,en,NO,YES,0,89,"",Tue Oct 05 23:00:25 +0000 2021
1445524305010311170,nl,NO,YES,0,1,"",Tue Oct 05 23:00:25 +0000 2021
1445524307950534663,en,NO,YES,0,1674,"",Tue Oct 05 23:00:26 +0000 2021
1445524313826676740,pt,NO,YES,0,55,"",Tue Oct 05 23:00:27 +0000 2021
1445524318159470594,en,NO,NO,0,0,"",Tue Oct 05 23:00:28 +0000 2021
1445524318570516480,en,NO,YES,0,283,"",Tue Oct 05 23:00:28 +0000 2021
1445524319208046598,und,NO,NO,0,0,"",Tue Oct 05 23:00:28 +0000 2021
1445524329148522516,en,NO,NO,0,0,"",Tue Oct 05 23:00:31 +0000 2021
1445524335037272073,en,NO,YES,0,303,"",Tue Oct 05 23:00:32 +0000 2021
1445524336119402501,en,NO,NO,7,1,"",Tue Oct 05 23:00:32 +0000 2021
1445524337881083909,en,NO,YES,0,128,"",Tue Oct 05 23:00:33 +0000 2021
1445524340246671367,nl,NO,YES,0,9,"",Tue Oct 05 23:00:33 +0000 2021
1445524344956809224,und,NO,NO,2,0,"",Tue Oct 05 23:00:35 +0000 2021
1445524348601733123,en,NO,YES,0,24,"",Tue Oct 05 23:00:35 +0000 2021
1445524352498233353,pt,NO,NO,0,0,"",Tue Oct 05 23:00:36 +0000 2021
1445524353794277390,es,NO,YES,0,25,"",Tue Oct 05 23:00:37 +0000 2021
1445524364581953539,und,NO,YES,0,3,"",Tue Oct 05 23:00:39 +0000 2021
1445524371079004164,en,NO,YES,0,211,"",Tue Oct 05 23:00:41 +0000 2021
1445524371502632969,en,NO,NO,0,0,"",Tue Oct 05 23:00:41 +0000 2021
1445524375424286730,es,NO,YES,0,15,"",Tue Oct 05 23:00:42 +0000 2021
1445524375545942020,en,NO,YES,0,2,"",Tue Oct 05 23:00:42 +0000 2021
1445524377890484232,en,NO,YES,0,211,"",Tue Oct 05 23:00:42 +0000 2021
1445524377890541574,es,NO,YES,0,9,"",Tue Oct 05 23:00:42 +0000 2021
1445524388170719233,pt,NO,YES,0,57,"",Tue Oct 05 23:00:45 +0000 2021
1445524403006021634,es,NO,NO,0,0,"",Tue Oct 05 23:00:48 +0000 2021
1445524409687498753,en,NO,NO,0,0,"",Tue Oct 05 23:00:50 +0000 2021
1445524412925579271,pt,NO,NO,0,0,"",Tue Oct 05 23:00:51 +0000 2021
1445524417447178240,es,NO,NO,1,1,"",Tue Oct 05 23:00:52 +0000 2021
1445524422492782603,es,NO,YES,0,163,"",Tue Oct 05 23:00:53 +0000 2021
1445524426733154309,es,NO,YES,0,264,"",Tue Oct 05 23:00:54 +0000 2021
1445524436325519361,en,NO,NO,0,0,"",Tue Oct 05 23:00:56 +0000 2021
1445524441648164877,es,NO,YES,0,25,"",Tue Oct 05 23:00:58 +0000 2021
1445524442096947203,en,NO,YES,0,15,"",Tue Oct 05 23:00:58 +0000 2021
1445524442239569922,en,NO,NO,0,0,"",Tue Oct 05 23:00:58 +0000 2021
1445524447302012941,en,NO,NO,0,0,"",Tue Oct 05 23:00:59 +0000 2021
1445524449562791937,es,NO,YES,0,67,"",Tue Oct 05 23:00:59 +0000 2021
1445524451689304070,en,NO,YES,0,2,"",Tue Oct 05 23:01:00 +0000 2021
1445524452310089729,es,NO,YES,0,9,"",Tue Oct 05 23:01:00 +0000 2021
1445524453350199306,es,NO,YES,0,145,"",Tue Oct 05 23:01:00 +0000 2021
1445524453492879376,en,NO,NO,0,0,"",Tue Oct 05 23:01:00 +0000 2021
1445524454516277250,pt,NO,NO,2,1,"",Tue Oct 05 23:01:01 +0000 2021
1445524455552323586,en,NO,NO,1,0,"",Tue Oct 05 23:01:01 +0000 2021
1445524458148491270,en,NO,YES,0,92,"",Tue Oct 05 23:01:02 +0000 2021
