Tweet_ID,Language,Geolocation_coordinate,RT,Likes,Retweets,Country,Date Created
1444089746834264068,en,NO,NO,0,0,"",Sat Oct 02 00:00:00 +0000 2021
1444089746838343682,es,NO,NO,0,0,"",Sat Oct 02 00:00:00 +0000 2021
1444089746888740877,es,NO,NO,0,0,"",Sat Oct 02 00:00:00 +0000 2021
1444089747488583684,es,NO,NO,1,0,"",Sat Oct 02 00:00:00 +0000 2021
1444089747647913984,en,NO,YES,0,2091,"",Sat Oct 02 00:00:00 +0000 2021
1444089748574908422,pt,NO,YES,0,2,"",Sat Oct 02 00:00:00 +0000 2021
1444089749770227713,es,NO,NO,0,0,"",Sat Oct 02 00:00:00 +0000 2021
1444089749774512131,en,NO,NO,3,0,"",Sat Oct 02 00:00:00 +0000 2021
1444089750072201216,en,NO,YES,0,77,"",Sat Oct 02 00:00:00 +0000 2021
1444089750193942532,en,NO,NO,0,0,"",Sat Oct 02 00:00:00 +0000 2021
1444089750474956800,es,NO,NO,0,1,"",Sat Oct 02 00:00:01 +0000 2021
1444089751456260098,en,NO,NO,0,1,"",Sat Oct 02 00:00:01 +0000 2021
1444089751963795457,es,NO,NO,0,0,"",Sat Oct 02 00:00:01 +0000 2021
1444089752509104128,es,NO,NO,0,0,"",Sat Oct 02 00:00:01 +0000 2021
1444089753565941761,und,NO,NO,0,0,"",Sat Oct 02 00:00:01 +0000 2021
1444089756099428352,en,NO,NO,0,0,"",Sat Oct 02 00:00:02 +0000 2021
1444089756892102656,und,NO,NO,0,0,"",Sat Oct 02 00:00:02 +0000 2021
1444089759035502602,hu,NO,NO,0,0,"",Sat Oct 02 00:00:03 +0000 2021
1444089760184733699,hu,NO,NO,0,0,"",Sat Oct 02 00:00:03 +0000 2021
1444089760331489281,pt,NO,NO,0,1,"",Sat Oct 02 00:00:03 +0000 2021
1444089760843141125,es,NO,NO,0,0,"",Sat Oct 02 00:00:03 +0000 2021
1444089760864104454,en,NO,NO,1,0,"",Sat Oct 02 00:00:03 +0000 2021
1444089761128398855,und,NO,NO,0,0,"",Sat Oct 02 00:00:03 +0000 2021
1444089761212338182,hu,NO,NO,0,0,"",Sat Oct 02 00:00:03 +0000 2021
1444089761526915077,en,NO,NO,0,0,"",Sat Oct 02 00:00:03 +0000 2021
1444089762671890432,pt,NO,NO,0,1,"",Sat Oct 02 00:00:03 +0000 2021
1444089764873965573,en,NO,NO,0,0,"",Sat Oct 02 00:00:04 +0000 2021
1444089765909860356,ja,NO,YES,0,7,"",Sat Oct 02 00:00:04 +0000 2021
1444089766157471747,en,NO,NO,0,0,"",Sat Oct 02 00:00:04 +0000 2021
1444089766362877954,und,NO,YES,0,2453,"",Sat Oct 02 00:00:04 +0000 2021
1444089766987829251,pt,NO,NO,1,2,"",Sat Oct 02 00:00:04 +0000 2021
1444089768132894726,en,NO,NO,49,17,"",Sat Oct 02 00:00:05 +0000 2021
1444089769886109701,es,NO,NO,0,0,"",Sat Oct 02 00:00:05 +0000 2021
1444089774801920006,es,NO,YES,0,1,"",Sat Oct 02 00:00:06 +0000 2021
1444089775934218244,en,NO,YES,0,390,"",Sat Oct 02 00:00:07 +0000 2021
1444089787099529219,en,NO,NO,3,1,"",Sat Oct 02 00:00:09 +0000 2021
1444089790970806274,en,NO,YES,0,17,"",Sat Oct 02 00:00:10 +0000 2021
1444089791038070789,en,NO,YES,0,797,"",Sat Oct 02 00:00:10 +0000 2021
