Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1420398643065012228,covid19,59,66,MISC,0.9235
1420398643065012228,joan cerdà,162,172,PER,0.9999
1420398643065012228,uocuniversidad,175,189,ORG,1.0
1420398645443170309,nobajeslaguardia,0,16,ORG,0.9901
1420398645443170309,covid19,67,74,MISC,0.9998
1420398645443170309,laprevenciónesnuestrafuerza,77,104,MISC,0.9999
1420398646344912901,covid-19,63,71,MISC,0.9999
1420398646344912901,mérida,223,229,LOC,1.0
1420398646344912901,interior del estado,236,255,ORG,0.9999
1420398646428938251,pgullon,4,11,PER,0.4829
1420398646428938251,mlalanda,14,22,PER,0.9171
1420398646747705350,covid-19,105,113,MISC,0.9999
1420398646747705350,domingo ramos medina,138,158,PER,0.9999
1420398646818914310,estados unidos,0,14,ORG,0.9998
1420398646818914310,unión europea,50,63,ORG,0.9962
1420398646818914310,gran bretaña,65,77,LOC,0.9997
1420398646818914310,china,79,84,LOC,0.9998
1420398646818914310,irán,87,91,LOC,0.9998
1420398646818914310,covid-19,141,149,MISC,0.9998
1420398646856720397,covid-19,42,50,MISC,0.9998
1420398646923730946,covid19,72,79,MISC,0.9999
1420398646923730946,salud,137,142,MISC,0.9997
1420398646923730946,juntas,147,153,ORG,0.9678
1420398646923730946,juntosvamosasaliradelante,156,181,MISC,0.9997
1420398647074770947,el salvador,0,11,LOC,0.9996
1420398647074770947,covid-19,34,42,MISC,0.9998
1420398647150321665,fotografiantx,39,52,MISC,0.9998
1420398647150321665,notimex,54,61,ORG,0.9999
1420398647267762177,pfizer,0,6,ORG,0.9999
1420398647267762177,estados unidos,84,98,ORG,0.9999
1420398647267762177,covid-19,113,121,MISC,0.9999
1420398647582281736,covid,58,63,MISC,0.9999
1420398650522439684,covid19,150,157,MISC,0.9999
1420398650816012296,venezuela,8,17,LOC,1.0
1420398650816012296,irene sáez,51,61,PER,0.9999
1420398650816012296,miss universo,184,197,MISC,0.9999
1420398651025903619,enriquealfaror,4,18,PER,0.9997
1420398651185139714,juegos olímpicos,10,26,MISC,0.9998
1420398651185139714,tokio,28,33,LOC,0.9999
1420398651185139714,covid19,73,80,MISC,0.9998
1420398651340312576,eeuu,0,4,ORG,0.9986
1420398651340312576,covid-19,42,50,MISC,0.9999
1420398651415965698,ensonsónnoscuidamosynosvacunamos,2,34,MISC,0.9996
1420398651415965698,plan de vacunación,58,76,MISC,0.8596
1420398651415965698,covid 19,87,95,MISC,0.9424
1420398651499696133,covid-19,15,23,MISC,0.9998
1420398651499696133,brasil,27,33,LOC,1.0
1420398651499696133,eulifttheban,236,248,ORG,0.9758
1420398651499696133,fzarzalejos,250,261,ORG,0.9085
1420398651499696133,dianaribaginer,263,277,MISC,0.5151
1420398651499810816,elsoldecórdoba,0,14,ORG,0.817
1420398651499810816,margarito ramos,31,46,PER,1.0
1420398655891193856,slp,0,3,MISC,0.6456
1420398655891193856,covid19,10,17,MISC,0.9995
1420398655891193856,covid 19,82,90,MISC,0.9969
1420398655891193856,hospital general de soledad de graciano sánchez,95,142,ORG,0.9999
1420398659850719236,covid-19,66,74,MISC,0.9999
1420398660697870337,chumeltorres,4,16,PER,0.9262
1420398660697870337,el covid,57,65,PER,0.9942
1420398660697870337,noroña,69,75,LOC,0.9999
1420398669807996929,reginagarciava5,4,19,PER,0.995
1420398670235721732,jimenezenoa,4,15,PER,0.9962
1420398670235721732,cuba,43,47,LOC,1.0
1420398670235721732,soscuba,103,110,ORG,0.9997
1420398671741562880,san juan  vacunacovid19,94,117,MISC,0.9988
